Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
290,,CLE,Batting 3rd,2008,171,76.2,162,730,643,94,150,30,0,20,88,2,2,67,146,.233,.313,.373,.686,240,16,11,1,8,4,8,.268,80,67
291,,CIN,Batting 3rd,2014,175,75.4,162,698,632,73,160,34,0,16,75,7,4,49,131,.253,.313,.383,.696,242,15,9,1,7,1,9,.293,111,75
292,,HOU,Batting 3rd,2013,173,75.4,162,707,652,73,163,41,0,15,67,8,3,46,175,.250,.301,.382,.683,249,11,4,0,5,3,4,.317,103,71
293,,BAL,Batting 3rd,2011,171,74.5,162,717,647,66,159,26,2,21,81,10,2,54,131,.246,.304,.389,.694,252,23,5,0,11,6,6,.273,90,72
294,,HOU,Batting 3rd,2012,197,74.1,162,702,620,66,135,27,2,26,85,3,1,63,157,.218,.294,.394,.688,244,12,8,1,9,1,1,.244,104,69
295,,MIN,Batting 3rd,2015,172,71.0,162,703,622,69,156,38,2,8,76,1,1,71,121,.251,.326,.357,.683,222,23,2,1,7,9,14,.296,96,70
296,,PHI,Batting 3rd,2015,192,69.8,162,702,617,70,146,28,2,12,74,13,3,60,136,.237,.315,.347,.662,214,17,15,0,10,6,12,.280,95,65
297,,OAK,Batting 3rd,2010,176,65.1,162,712,638,76,159,31,2,7,73,7,4,57,94,.249,.315,.337,.652,215,26,8,1,8,5,7,.279,86,61
298,,NYM,Batting 3rd,2014,175,64.9,162,715,655,67,164,35,3,9,71,8,6,48,137,.250,.305,.354,.659,232,28,6,0,6,5,6,.301,96,66
299,,KCR,Batting 3rd,2014,178,61.1,162,713,650,69,149,29,0,16,86,9,3,46,129,.229,.283,.348,.631,226,24,7,0,10,3,4,.258,83,58
300,,TEX,Batting 3rd,2014,178,54.0,162,700,655,71,146,35,2,9,74,9,6,36,148,.223,.269,.324,.593,212,17,6,1,2,0,6,.274,72,49
