Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
35,,STL,Batting 1st,2016,197,119.7,162,759,646,105,172,44,8,26,82,2,4,97,162,.266,.368,.480,.848,310,7,9,3,4,8,2,.316,122,122
36,,TOR,Batting 1st,2021,179,119.5,162,749,670,129,178,42,2,42,99,12,3,69,168,.266,.337,.522,.859,350,12,5,0,4,1,3,.293,114,123
37,,OAK,Batting 1st,2019,170,119.1,162,765,676,116,182,41,7,32,90,11,9,86,116,.269,.353,.493,.846,333,9,2,0,1,2,13,.284,118,116
38,,NYM,Batting 1st,2019,207,118.8,162,767,684,110,199,44,2,25,89,11,6,58,145,.291,.361,.471,.832,322,10,19,3,3,2,6,.337,117,114
39,,CHC,Batting 1st,2018,239,118.6,163,778,701,113,212,38,4,20,79,6,6,62,143,.302,.366,.454,.819,318,7,10,1,4,7,6,.354,121,118
40,,BOS,Batting 1st,2024,181,118.3,162,757,690,109,195,49,14,20,70,35,7,55,170,.283,.340,.481,.821,332,7,7,1,4,2,10,.347,120,121
41,,CHC,Batting 1st,2016,210,117.4,162,772,645,119,172,34,7,20,61,16,5,109,157,.267,.381,.434,.815,280,8,13,1,4,0,4,.322,112,115
42,,NYY,Batting 1st,2019,171,117.3,162,762,693,121,201,33,2,32,106,9,2,63,121,.290,.351,.482,.833,334,15,3,1,2,0,9,.312,102,113
43,,TEX,Batting 1st,2019,180,117.2,162,761,653,107,174,34,5,24,69,24,4,90,190,.266,.368,.444,.813,290,6,16,1,1,3,13,.341,118,110
44,,WSN,Batting 1st,2018,233,117.1,162,767,680,106,192,37,6,18,80,34,4,71,134,.282,.359,.434,.793,295,4,12,2,2,0,6,.328,111,111
45,,MIL,Batting 1st,2023,181,116.8,162,742,660,116,190,43,1,23,89,30,4,78,161,.288,.365,.461,.826,304,12,3,0,1,5,3,.350,134,115
46,,WSN,Batting 1st,2019,176,116.1,162,767,700,119,202,42,7,22,66,36,6,57,153,.289,.346,.463,.809,324,12,6,1,3,2,6,.341,103,107
47,,HOU,Batting 1st,2021,173,115.7,162,773,689,130,191,34,2,33,90,7,3,71,114,.277,.345,.476,.821,328,11,4,1,7,3,5,.288,109,114
48,,NYM,Batting 1st,2023,173,115.3,162,743,646,99,177,31,6,27,75,4,3,80,155,.274,.363,.466,.828,301,6,12,1,4,0,4,.321,129,115
49,,NYM,Batting 1st,2022,176,115.1,162,753,649,123,186,34,7,18,74,6,3,79,123,.287,.379,.444,.822,288,10,19,3,3,0,8,.329,122,132
50,,STL,Batting 1st,2017,216,114.7,162,763,633,124,160,42,4,24,75,8,1,112,154,.253,.371,.445,.817,282,9,11,1,6,5,6,.295,116,117
51,,DET,Batting 1st,2016,179,114.5,161,744,680,126,196,31,5,28,85,15,6,47,134,.288,.345,.472,.817,321,5,14,0,3,0,4,.322,112,113
52,,SEA,Batting 1st,2023,174,114.0,162,764,665,111,178,42,1,28,88,13,6,87,172,.268,.358,.460,.818,306,10,8,2,2,2,4,.321,123,112
53,,MIL,Batting 1st,2016,172,113.9,162,736,644,100,181,43,3,20,60,65,19,85,195,.281,.364,.450,.814,290,7,1,2,4,5,3,.372,124,113
54,,MIA,Batting 1st,2023,184,113.5,162,737,672,92,213,27,2,21,84,17,6,51,124,.317,.366,.457,.823,307,12,5,2,7,7,5,.360,129,114
55,,WSN,Batting 1st,2023,166,113.1,162,742,671,110,186,38,4,26,83,43,4,53,146,.277,.335,.462,.797,310,6,9,2,7,2,4,.316,123,106
56,,MIL,Batting 1st,2018,212,113.0,163,762,679,117,190,35,5,22,61,27,6,77,158,.280,.357,.443,.800,301,10,5,0,1,2,9,.336,115,113
57,,TOR,Batting 1st,2019,173,112.6,162,747,678,102,187,42,3,30,77,14,4,60,158,.276,.335,.479,.814,325,6,2,3,4,0,3,.318,122,108
58,,SDP,Batting 1st,2023,170,112.5,162,754,661,106,181,29,2,27,77,39,8,78,140,.274,.352,.446,.798,295,8,5,4,6,0,9,.308,115,107
59,,CLE,Batting 1st,2019,174,112.1,162,750,684,110,188,45,2,35,79,23,7,56,131,.275,.331,.500,.831,342,14,4,1,5,9,3,.293,118,111
60,,LAD,Batting 1st,2017,233,111.8,162,760,671,115,180,38,4,29,84,11,6,74,171,.268,.344,.466,.811,313,8,7,2,6,0,4,.317,110,114
61,,LAD,Batting 1st,2019,263,111.5,162,768,674,118,164,23,3,44,96,5,1,73,172,.243,.331,.482,.813,325,10,17,0,4,3,2,.260,100,107
62,,WSN,Batting 1st,2021,186,111.3,162,751,666,116,179,35,3,33,89,15,7,62,157,.269,.342,.479,.821,319,10,14,4,4,0,8,.304,116,114
63,,PHI,Batting 1st,2024,175,110.8,162,759,634,121,153,24,0,38,109,7,5,111,208,.241,.354,.459,.813,291,8,5,0,9,4,3,.290,117,120
64,,COL,Batting 1st,2018,180,110.0,163,760,688,123,194,47,4,25,73,16,6,59,128,.282,.339,.471,.810,324,14,4,3,6,2,6,.312,114,114
65,,SDP,Batting 1st,2019,189,110.0,162,734,651,107,176,26,9,26,74,22,7,75,177,.270,.350,.458,.808,298,6,6,0,2,2,5,.333,125,107
66,,SFG,Batting 1st,2021,255,109.9,162,758,659,115,161,32,4,36,94,15,2,83,155,.244,.336,.469,.804,309,9,9,2,3,0,6,.265,109,110
67,,MIN,Batting 1st,2016,173,109.7,162,761,701,105,189,30,3,39,93,37,9,48,154,.270,.318,.488,.806,342,11,4,4,4,4,9,.293,117,109
68,,KCR,Batting 1st,2018,165,109.6,162,746,675,96,208,39,4,11,61,43,9,57,118,.308,.363,.427,.790,288,13,4,5,5,1,3,.358,128,111
69,,NYY,Batting 1st,2018,165,109.5,162,765,648,131,162,25,6,27,69,20,4,97,120,.250,.353,.432,.786,280,6,10,4,6,0,8,.266,103,109
70,,ATL,Batting 1st,2018,173,109.4,162,760,682,113,180,32,6,29,90,33,9,63,140,.264,.333,.456,.789,311,6,10,1,4,2,5,.292,112,109
71,,SFG,Batting 1st,2023,222,109.4,162,743,640,103,168,36,2,25,65,8,2,88,157,.263,.362,.442,.804,283,8,13,0,2,2,7,.311,131,109
72,,CLE,Batting 1st,2017,178,109.2,162,762,678,107,170,48,4,32,96,18,4,75,112,.251,.326,.475,.801,322,9,3,2,4,3,6,.257,102,111
73,,NYY,Batting 1st,2022,179,109.0,162,760,644,116,174,27,0,25,79,10,5,101,143,.270,.370,.429,.798,276,10,5,3,7,5,7,.308,115,125
74,,BOS,Batting 1st,2023,188,108.4,162,759,693,123,193,56,7,17,70,23,3,53,139,.278,.335,.453,.788,314,12,8,0,4,0,5,.325,110,104
75,,CLE,Batting 1st,2016,176,108.0,161,748,646,109,163,34,4,30,78,30,5,94,138,.252,.349,.457,.806,295,17,4,1,3,0,8,.277,112,111
76,,PIT,Batting 1st,2019,196,108.0,162,760,701,105,206,31,7,20,78,14,8,42,94,.294,.343,.444,.787,311,6,11,5,1,1,10,.316,113,102
77,,NYY,Batting 1st,2017,181,107.3,162,783,680,109,176,28,5,23,72,31,5,82,141,.259,.345,.416,.761,283,6,9,6,4,2,11,.294,95,102
78,,TBR,Batting 1st,2017,184,107.2,162,758,694,116,192,31,4,31,77,20,10,50,185,.277,.332,.467,.798,324,9,8,2,2,3,4,.335,115,110
79,,LAD,Batting 1st,2018,204,106.2,163,771,681,121,169,38,5,33,80,8,7,73,167,.248,.328,.464,.792,316,8,10,2,5,0,5,.280,104,109
80,,HOU,Batting 1st,2023,183,105.9,162,769,701,126,196,36,5,22,82,19,3,56,139,.280,.339,.439,.778,308,15,8,1,3,0,6,.320,103,102
81,,BOS,Batting 1st,2025,169,104.6,147,689,613,95,171,39,9,18,79,20,7,62,164,.279,.353,.460,.813,282,6,10,1,3,0,7,.353,117,116
82,,WSN,Batting 1st,2017,170,103.9,162,758,692,119,183,43,6,20,65,55,9,54,151,.264,.321,.431,.752,298,6,6,1,5,0,15,.310,93,99
83,,BOS,Batting 1st,2017,175,103.5,162,770,688,120,186,34,1,23,86,19,6,71,97,.270,.342,.423,.765,291,9,6,0,5,8,5,.284,108,103
84,,STL,Batting 1st,2023,174,103.4,162,763,687,105,185,37,4,21,71,22,4,58,140,.269,.334,.426,.761,293,8,11,3,4,0,5,.309,105,97
85,,SDP,Batting 1st,2021,196,103.0,162,748,662,121,173,35,2,28,69,22,10,78,168,.261,.342,.447,.789,296,13,5,0,3,0,7,.309,118,107
86,,LAA,Batting 1st,2019,182,102.8,162,767,700,110,195,39,4,18,56,6,2,63,104,.279,.339,.423,.762,296,8,1,0,0,1,6,.306,105,96
87,,ARI,Batting 1st,2019,189,102.7,162,779,702,109,178,32,7,22,65,32,1,63,137,.254,.325,.413,.738,290,7,12,1,1,3,4,.287,96,90
88,,MIN,Batting 1st,2025,178,102.6,146,670,585,104,151,27,9,29,72,21,2,68,161,.258,.341,.484,.825,283,9,9,1,7,5,9,.303,131,118
89,,HOU,Batting 1st,2024,181,102.4,161,745,686,103,198,34,0,23,73,22,9,52,131,.289,.345,.439,.784,301,15,7,0,0,2,3,.329,112,112
90,,KCR,Batting 1st,2019,169,102.4,162,745,690,106,199,40,10,15,73,20,10,46,128,.288,.334,.441,.775,304,7,4,0,5,5,8,.333,118,99
91,,BAL,Batting 1st,2023,171,102.3,162,751,668,100,173,39,7,22,98,15,4,71,153,.259,.332,.437,.770,292,7,5,2,5,1,5,.303,107,99
92,,ARI,Batting 1st,2017,206,102.1,162,757,679,115,180,43,10,14,64,31,6,71,152,.265,.336,.420,.756,285,8,3,2,2,1,6,.322,97,101
93,,CHC,Batting 1st,2021,215,102.1,162,732,645,96,168,31,3,28,77,15,8,74,163,.260,.342,.448,.791,289,9,8,2,3,0,6,.306,120,107
94,,SEA,Batting 1st,2018,173,102.0,162,750,700,100,216,38,7,11,49,28,9,25,115,.309,.337,.430,.767,301,11,9,9,7,1,8,.353,113,104
95,,PHI,Batting 1st,2023,192,101.5,162,763,654,106,147,24,3,37,93,12,3,101,203,.225,.329,.440,.769,288,8,3,0,5,5,2,.263,101,99
96,,LAA,Batting 1st,2023,183,101.2,162,747,676,106,179,39,5,24,76,5,2,56,155,.265,.329,.444,.773,300,9,11,0,4,1,6,.309,108,100
97,,SEA,Batting 1st,2017,175,101.2,162,752,694,112,209,38,2,14,60,24,10,45,104,.301,.349,.422,.771,293,15,8,0,4,3,7,.336,107,105
98,,ATL,Batting 1st,2017,175,101.1,162,758,695,100,208,29,5,12,61,24,10,55,97,.299,.350,.407,.757,283,9,1,3,4,3,3,.332,106,102
99,,SDP,Batting 1st,2025,165,101.0,146,676,581,100,155,28,2,22,68,29,7,86,122,.267,.366,.435,.801,253,6,6,1,2,7,7,.303,127,114
100,,CIN,Batting 1st,2023,197,100.9,162,759,660,107,170,37,1,20,73,26,6,74,156,.258,.342,.408,.750,269,6,15,2,8,3,3,.305,102,96
101,,CHW,Batting 1st,2016,168,100.5,162,752,675,95,187,34,8,15,58,12,5,57,147,.277,.344,.418,.761,282,7,12,7,1,2,5,.335,111,100
102,,NYM,Batting 1st,2018,172,100.5,162,752,658,113,167,30,9,22,71,22,10,72,168,.254,.341,.427,.768,281,8,17,1,4,2,8,.307,119,104
103,,TBR,Batting 1st,2016,168,100.4,162,745,668,99,173,37,4,28,70,7,9,57,165,.259,.331,.452,.783,302,8,16,1,3,0,6,.303,114,104
104,,HOU,Batting 1st,2025,165,99.5,146,671,615,77,183,35,2,20,72,20,5,41,119,.298,.351,.459,.809,282,13,11,1,3,1,2,.340,125,115
105,,PHI,Batting 1st,2017,180,99.2,162,754,679,104,191,37,7,11,48,16,5,65,151,.281,.347,.405,.752,275,10,5,1,4,0,10,.345,109,100
106,,ATH,Batting 1st,2025,161,99.1,147,688,604,94,157,30,1,27,75,20,5,76,170,.260,.344,.447,.791,270,5,2,4,2,3,2,.318,111,110
107,,TOR,Batting 1st,2018,221,98.9,162,747,682,95,176,47,3,26,82,5,3,59,192,.258,.319,.450,.769,307,9,3,1,2,1,4,.322,108,103
108,,MIL,Batting 1st,2025,156,98.7,147,690,618,105,174,27,2,20,81,34,10,55,130,.282,.344,.429,.772,265,2,7,2,7,0,4,.324,109,105
109,,MIN,Batting 1st,2021,174,98.7,162,745,676,113,182,37,7,20,59,5,1,59,132,.269,.330,.433,.764,293,11,5,0,5,2,4,.306,108,100
110,,MIL,Batting 1st,2021,182,98.6,162,745,672,106,171,42,4,24,77,15,5,49,137,.254,.321,.436,.757,293,5,19,0,5,1,5,.285,111,98
111,,CIN,Batting 1st,2019,238,98.5,162,747,664,107,168,32,8,25,71,20,8,68,162,.253,.329,.438,.767,291,9,8,0,2,1,8,.299,108,97
112,,WSN,Batting 1st,2025,158,98.5,145,663,595,103,162,40,4,22,72,28,4,50,132,.272,.339,.464,.803,276,9,12,2,4,1,5,.315,128,112
113,,CHC,Batting 1st,2023,179,98.4,162,764,684,120,180,31,3,22,94,28,7,67,132,.263,.332,.414,.745,283,11,6,1,6,1,10,.295,99,94
114,,MIA,Batting 1st,2016,182,98.4,161,754,681,107,200,25,8,5,41,42,10,58,112,.294,.353,.376,.729,256,6,7,3,4,3,8,.343,105,93
115,,MIN,Batting 1st,2022,185,98.4,162,751,684,113,182,39,0,24,67,3,3,53,114,.266,.325,.428,.753,293,5,9,0,5,0,12,.287,109,111
116,,PHI,Batting 1st,2025,154,98.2,146,690,633,99,178,26,9,18,83,35,4,45,122,.281,.337,.436,.773,276,9,9,1,2,2,8,.323,104,105
117,,PHI,Batting 1st,2019,182,98.2,162,758,668,109,158,30,4,28,76,10,1,83,170,.237,.326,.419,.745,280,5,6,0,1,0,5,.276,100,92
118,,CHW,Batting 1st,2021,173,98.1,162,739,702,111,207,41,2,18,81,20,7,31,160,.295,.327,.436,.762,306,12,3,1,2,1,10,.359,101,100
119,,ARI,Batting 1st,2023,190,97.9,162,745,659,105,178,34,11,12,71,31,6,62,117,.270,.340,.410,.749,270,10,10,7,5,1,2,.310,106,95
120,,CIN,Batting 1st,2016,180,97.9,162,743,671,99,184,37,6,17,66,41,12,59,117,.274,.332,.423,.756,284,11,3,3,7,2,1,.307,109,98
121,,ATL,Batting 1st,2025,153,97.8,146,671,586,98,155,31,1,22,73,15,3,78,124,.265,.354,.433,.787,254,3,4,1,2,2,2,.301,122,109
122,,MIA,Batting 1st,2024,178,97.7,162,740,665,100,180,27,9,16,65,41,10,61,149,.271,.336,.411,.747,273,8,7,2,5,5,7,.325,121,103
123,,MIA,Batting 1st,2017,177,97.7,162,764,718,120,219,23,11,3,48,57,16,28,104,.305,.339,.380,.719,273,6,11,2,4,0,4,.351,91,92
124,,TEX,Batting 1st,2018,181,97.6,162,754,646,101,159,33,3,21,59,18,5,93,167,.246,.348,.404,.752,261,10,9,3,3,3,10,.299,109,101
125,,TOR,Batting 1st,2022,185,97.3,162,758,680,106,175,29,4,27,92,15,2,59,133,.257,.322,.431,.753,293,12,8,1,5,0,4,.282,98,110
126,,TOR,Batting 1st,2025,164,96.5,145,684,632,98,177,36,1,26,89,9,3,42,103,.280,.331,.464,.795,293,11,7,1,2,3,5,.299,106,110
127,,TEX,Batting 1st,2017,188,96.3,162,750,637,124,163,27,1,19,56,27,8,89,177,.256,.353,.391,.744,249,9,9,10,5,1,8,.323,101,99
128,,TOR,Batting 1st,2016,178,96.3,162,759,677,103,180,39,4,21,69,9,3,64,148,.266,.333,.428,.761,290,18,6,8,4,0,5,.311,101,99
129,,NYM,Batting 1st,2025,156,96.2,146,682,602,97,159,31,0,25,72,29,6,55,133,.264,.339,.440,.779,265,8,17,0,8,2,2,.296,106,107
130,,CHC,Batting 1st,2024,179,96.1,162,755,673,92,173,35,4,15,69,23,1,68,139,.257,.334,.388,.722,261,5,11,0,3,1,1,.303,104,96
131,,SDP,Batting 1st,2024,181,96.1,162,751,701,93,213,31,2,10,62,14,3,38,53,.304,.346,.397,.742,278,14,8,2,2,4,3,.317,101,102
132,,PHI,Batting 1st,2022,191,95.9,162,738,655,106,145,23,3,42,91,14,2,78,201,.221,.306,.458,.764,300,9,3,0,2,1,4,.249,105,112
133,,BOS,Batting 1st,2021,183,95.6,162,753,668,109,162,46,4,22,71,3,0,68,154,.243,.319,.422,.741,282,6,10,1,6,0,7,.281,91,94
134,,SFG,Batting 1st,2017,181,95.0,162,750,687,102,186,45,7,15,64,13,7,55,108,.271,.328,.422,.751,290,12,5,1,2,0,6,.302,117,99
135,,LAD,Batting 1st,2016,206,94.7,162,756,679,103,176,34,3,18,67,4,2,62,146,.259,.332,.398,.730,270,4,13,1,1,1,8,.306,101,92
136,,NYM,Batting 1st,2021,178,94.6,162,723,632,91,167,31,3,17,49,15,8,80,148,.264,.354,.403,.758,255,9,8,3,0,0,2,.321,116,100
137,,WSN,Batting 1st,2016,180,94.6,162,764,717,103,190,24,12,22,70,54,12,38,136,.265,.303,.424,.727,304,10,3,1,5,0,8,.298,93,89
138,,ATL,Batting 1st,2022,172,94.4,162,749,667,96,167,31,0,27,76,31,12,64,182,.250,.326,.418,.744,279,9,13,0,5,2,6,.302,97,108
139,,PHI,Batting 1st,2016,164,94.3,162,733,638,92,175,22,6,13,47,18,17,83,132,.274,.359,.389,.748,248,0,4,3,5,8,9,.325,121,97
140,,ATL,Batting 1st,2016,172,94.1,161,762,667,96,183,32,7,8,48,18,13,82,106,.274,.357,.379,.736,253,9,6,3,4,4,8,.314,110,95
141,,BAL,Batting 1st,2022,171,93.9,162,744,677,97,175,39,5,18,68,35,10,50,146,.258,.318,.411,.729,278,4,11,1,3,1,6,.304,110,104
142,,BAL,Batting 1st,2019,174,93.9,162,760,706,106,192,37,4,18,74,27,8,46,158,.272,.320,.412,.732,291,11,4,3,1,0,8,.328,103,88
143,,BAL,Batting 1st,2016,176,93.9,162,748,686,95,181,22,0,30,78,4,1,45,131,.264,.310,.427,.737,293,6,5,3,9,3,5,.283,94,92
144,,STL,Batting 1st,2021,167,93.8,162,740,682,100,180,45,3,16,64,27,3,42,119,.264,.313,.409,.722,279,4,9,1,6,0,9,.297,99,89
145,,SDP,Batting 1st,2016,178,93.5,162,730,662,98,186,43,3,8,42,32,8,57,165,.281,.343,.391,.735,259,9,6,3,0,1,6,.364,115,93
146,,PIT,Batting 1st,2016,264,93.3,162,771,687,93,186,38,3,13,69,7,5,65,131,.271,.337,.392,.729,269,11,7,6,6,1,10,.315,99,92
147,,CHC,Batting 1st,2017,247,93.2,162,767,676,106,166,34,5,25,83,4,3,74,162,.246,.324,.422,.745,285,15,7,4,6,4,10,.285,92,97
148,,SEA,Batting 1st,2024,180,93.0,162,736,647,98,159,33,3,18,64,33,2,70,157,.246,.329,.389,.718,252,6,12,1,4,0,2,.296,109,95
149,,TBR,Batting 1st,2024,183,93.0,162,733,661,73,182,34,2,16,76,12,3,62,125,.275,.338,.405,.744,268,13,4,0,6,3,6,.316,123,102
150,,CLE,Batting 1st,2024,177,92.8,161,722,645,103,177,28,3,14,56,17,7,66,83,.274,.349,.392,.741,253,7,8,2,1,0,2,.297,113,102
151,,NYM,Batting 1st,2016,177,92.7,162,749,665,101,159,29,8,26,60,15,5,72,148,.239,.320,.424,.744,282,11,8,1,3,5,5,.269,103,94
152,,WSN,Batting 1st,2024,178,92.6,162,734,654,94,162,31,5,24,76,40,14,57,151,.248,.321,.420,.741,275,7,16,1,6,3,4,.285,116,100
153,,ATL,Batting 1st,2024,178,92.3,162,744,666,106,166,29,4,25,72,24,7,65,161,.249,.321,.417,.738,278,11,7,2,4,1,9,.291,104,99
154,,HOU,Batting 1st,2018,182,92.1,162,749,659,117,167,30,0,24,78,9,4,76,139,.253,.334,.408,.742,269,14,6,0,4,0,4,.286,98,98
155,,LAA,Batting 1st,2022,171,92.1,162,731,672,103,178,23,4,26,72,9,4,49,155,.265,.319,.427,.746,287,9,5,3,2,4,6,.308,117,108
156,,CHW,Batting 1st,2022,176,92.0,162,748,708,101,198,31,0,20,71,23,0,31,129,.280,.317,.408,.725,289,16,8,0,1,1,4,.318,108,103
157,,MIN,Batting 1st,2023,207,92.0,162,758,644,94,149,32,0,24,70,6,1,94,210,.231,.337,.393,.730,253,11,12,1,7,3,2,.300,95,91
158,,CLE,Batting 1st,2022,166,91.9,162,749,662,109,179,29,7,6,49,26,5,76,90,.270,.348,.363,.711,240,7,5,2,4,1,5,.304,105,101
159,,PHI,Batting 1st,2018,173,91.6,162,745,643,102,164,19,4,18,60,18,6,95,156,.255,.353,.381,.735,245,14,4,1,2,3,9,.310,109,97
160,,TBR,Batting 1st,2022,183,91.5,162,731,648,102,173,45,0,13,75,7,5,73,132,.267,.346,.397,.743,257,11,7,0,3,3,5,.316,117,109
161,,CIN,Batting 1st,2024,188,91.4,162,738,622,99,143,28,2,23,75,20,3,85,154,.230,.339,.392,.732,244,11,21,4,6,0,5,.266,112,99
162,,NYY,Batting 1st,2025,158,91.2,145,682,597,106,142,18,2,33,65,9,3,78,144,.238,.333,.441,.773,263,9,7,0,0,2,8,.260,99,105
163,,CIN,Batting 1st,2025,157,90.9,146,671,571,83,154,24,2,14,52,14,3,77,115,.270,.367,.392,.760,224,7,14,4,5,0,4,.313,116,104
164,,OAK,Batting 1st,2021,172,90.8,162,743,630,99,153,30,5,15,68,16,6,77,138,.243,.349,.378,.726,238,9,28,3,5,0,11,.286,103,93
165,,TEX,Batting 1st,2016,191,90.7,162,751,682,109,169,28,4,26,71,15,10,52,166,.248,.311,.415,.726,283,3,12,3,2,1,5,.291,92,89
166,,CLE,Batting 1st,2023,162,90.1,162,749,667,98,178,39,6,6,59,22,3,70,79,.267,.338,.370,.709,247,10,5,1,6,2,3,.293,105,86
167,,ARI,Batting 1st,2018,182,90.0,162,751,677,99,178,29,8,15,68,7,2,47,141,.263,.326,.396,.722,268,11,19,3,5,1,8,.310,105,92
168,,SEA,Batting 1st,2022,171,89.9,162,747,658,93,161,31,4,20,78,11,6,75,131,.245,.332,.395,.728,260,9,12,1,1,4,4,.278,107,104
