Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
17,,CLE,Batting 4th,2005,175,125.5,162,714,622,113,174,45,1,39,118,0,0,79,137,.280,.363,.543,.906,338,11,6,0,7,9,6,.298,129,114
18,,MIL,Batting 4th,2003,173,124.7,162,714,614,96,172,36,3,40,126,0,0,90,156,.280,.374,.544,.918,334,19,5,0,5,9,7,.312,144,109
19,,HOU,Batting 4th,2005,200,124.4,163,701,589,98,167,37,5,33,110,7,3,100,110,.284,.391,.531,.922,313,17,7,0,5,14,2,.297,152,120
20,,BAL,Batting 4th,2004,184,122.8,162,730,638,103,185,32,1,37,134,7,1,72,75,.290,.364,.517,.882,330,14,9,0,11,13,12,.276,125,104
21,,HOU,Batting 4th,2004,175,122.4,162,711,603,106,179,43,8,24,108,12,4,88,107,.297,.385,.514,.899,310,19,7,0,13,4,6,.320,131,109
22,,ARI,Batting 4th,2005,185,120.4,162,723,621,97,162,37,2,44,121,3,3,88,158,.261,.354,.539,.894,335,14,6,0,8,4,8,.276,135,111
23,,NYY,Batting 4th,2005,184,120.4,162,727,634,103,184,32,1,31,117,10,3,74,119,.290,.370,.491,.861,311,9,11,0,8,7,3,.311,113,106
24,,TOR,Batting 4th,2004,175,120.2,161,705,599,96,170,34,0,36,117,5,5,81,139,.284,.376,.521,.897,312,12,14,0,11,13,4,.308,144,108
25,,OAK,Batting 4th,2003,173,119.6,162,706,612,105,183,47,1,23,94,8,1,84,91,.299,.384,.492,.876,301,12,4,0,6,15,11,.317,135,101
26,,ANA,Batting 4th,2003,188,119.3,162,695,635,83,191,52,4,30,117,6,4,53,91,.301,.354,.537,.891,341,11,2,0,5,8,5,.310,137,102
27,,ARI,Batting 4th,2003,189,119.0,162,716,638,88,198,39,4,28,105,11,5,64,87,.310,.374,.516,.890,329,23,6,0,8,8,6,.320,137,104
28,,MON,Batting 4th,2003,194,118.9,162,701,608,95,186,31,2,30,106,8,7,86,92,.306,.396,.512,.907,311,21,5,1,1,20,4,.320,149,109
29,,CIN,Batting 4th,2004,168,118.4,162,717,613,108,158,38,1,39,99,5,1,98,171,.258,.363,.514,.876,315,12,4,0,2,6,8,.294,133,103
30,,NYY,Batting 4th,2004,194,118.4,162,725,618,110,169,22,0,40,108,9,6,88,111,.273,.376,.503,.879,311,16,15,1,3,4,10,.274,116,105
31,,STL,Batting 4th,2005,229,118.0,162,709,599,100,164,43,1,29,104,13,4,99,130,.274,.376,.494,.870,296,9,3,1,7,11,8,.302,128,108
32,,ANA,Batting 4th,2004,183,117.8,162,717,652,111,194,36,3,33,122,7,3,51,106,.298,.355,.514,.869,335,12,9,1,3,13,9,.312,124,101
33,,CHW,Batting 4th,2004,191,117.8,162,710,601,102,162,34,2,34,117,8,4,97,118,.270,.376,.502,.879,302,13,8,0,4,4,4,.283,123,104
34,,DET,Batting 4th,2003,175,116.9,162,691,615,80,186,31,5,30,96,6,2,62,138,.302,.372,.515,.887,317,16,9,0,5,12,7,.345,161,103
35,,CHW,Batting 4th,2003,182,116.5,162,702,632,100,192,46,2,29,102,9,5,58,80,.304,.368,.521,.888,329,21,8,0,4,1,6,.309,128,103
36,,TEX,Batting 4th,2003,185,115.1,162,720,633,103,171,28,3,38,124,3,1,77,96,.270,.350,.504,.854,319,9,4,0,6,9,4,.263,117,95
37,,SEA,Batting 4th,2005,176,114.9,162,695,593,103,152,36,1,41,123,1,1,92,178,.256,.361,.528,.889,313,15,7,0,3,4,4,.294,149,111
38,,CLE,Batting 4th,2003,175,114.5,162,707,620,87,183,43,2,22,95,14,6,72,127,.295,.375,.477,.852,296,10,10,0,5,8,4,.338,138,96
39,,PIT,Batting 4th,2003,201,114.5,162,720,640,93,190,45,3,27,115,8,3,62,118,.297,.364,.503,.867,322,22,10,0,8,5,5,.324,128,98
40,,FLA,Batting 4th,2004,195,114.0,162,704,627,102,182,37,1,33,118,7,2,63,127,.290,.358,.510,.868,320,16,7,0,7,10,9,.314,134,101
41,,CHC,Batting 4th,2005,180,113.3,162,708,630,99,180,42,0,35,114,4,3,66,84,.286,.357,.519,.876,327,20,6,2,4,2,6,.282,128,108
42,,MIL,Batting 4th,2004,177,112.4,161,710,635,93,181,47,6,26,102,5,2,63,154,.285,.354,.501,.854,318,13,7,0,5,12,8,.337,140,98
43,,NYM,Batting 4th,2005,201,111.3,162,703,616,88,165,32,2,31,97,11,1,74,97,.268,.357,.477,.834,294,5,12,0,1,13,4,.274,126,99
44,,OAK,Batting 4th,2005,176,110.7,162,712,644,94,183,43,2,29,114,7,0,56,122,.284,.343,.492,.835,317,12,5,0,7,1,5,.308,125,98
45,,SFG,Batting 4th,2005,200,110.0,162,692,603,101,178,27,3,26,88,5,1,77,75,.295,.373,.479,.852,289,16,3,0,9,5,12,.297,138,104
46,,ARI,Batting 4th,2004,178,109.8,162,696,621,89,182,47,4,20,92,4,3,63,76,.293,.362,.478,.840,297,9,7,0,5,6,9,.306,138,96
47,,COL,Batting 4th,2003,183,109.6,162,715,645,101,175,42,4,39,149,11,7,60,149,.271,.338,.530,.869,342,21,7,0,3,2,5,.296,117,97
48,,WSN,Batting 4th,2005,184,109.5,162,706,625,97,182,40,5,25,96,3,6,59,123,.291,.363,.491,.854,307,15,15,0,7,10,9,.324,140,104
49,,CIN,Batting 4th,2005,204,108.9,163,720,623,101,161,39,0,33,110,2,1,82,148,.258,.351,.480,.831,299,11,10,0,5,5,2,.286,111,98
50,,ATL,Batting 4th,2004,206,108.4,162,724,612,94,160,32,5,29,106,6,2,98,116,.261,.366,.472,.838,289,19,7,0,7,6,10,.276,116,96
51,,CHC,Batting 4th,2003,189,108.3,162,706,627,101,181,39,1,26,96,6,1,67,96,.289,.361,.478,.840,300,17,7,0,5,9,8,.304,127,93
52,,NYM,Batting 4th,2004,236,107.8,162,706,626,88,173,32,2,33,95,8,0,71,122,.276,.356,.492,.848,308,20,7,0,2,16,7,.296,133,97
53,,MIN,Batting 4th,2003,207,106.2,162,720,638,97,179,39,2,28,118,9,4,71,130,.281,.354,.480,.834,306,21,5,0,6,4,7,.311,115,91
54,,SDP,Batting 4th,2003,205,105.9,162,711,626,82,178,33,0,33,123,6,6,70,121,.284,.354,.495,.849,310,22,3,0,11,3,2,.300,134,94
55,,ATL,Batting 4th,2005,202,105.6,162,704,616,99,159,28,2,43,130,4,2,68,109,.258,.338,.519,.858,320,20,11,0,9,12,9,.245,121,102
56,,PHI,Batting 4th,2005,198,105.3,162,725,594,92,153,30,1,23,99,7,3,116,175,.258,.378,.428,.806,254,9,5,1,9,11,4,.321,110,95
57,,SDP,Batting 4th,2005,200,105.2,162,713,616,90,172,37,4,19,97,12,3,85,111,.279,.366,.445,.811,274,13,4,0,8,5,2,.310,124,95
58,,LAA,Batting 4th,2005,187,105.1,162,701,640,98,192,38,2,26,122,6,1,52,82,.300,.352,.488,.840,312,20,3,0,6,25,6,.309,128,100
59,,TEX,Batting 4th,2004,180,105.1,162,715,618,104,158,34,4,32,102,3,3,83,104,.256,.350,.479,.829,296,13,9,0,5,11,9,.259,111,93
60,,COL,Batting 4th,2004,186,104.7,162,722,648,96,171,46,3,37,136,3,2,58,129,.264,.328,.515,.844,334,22,8,0,8,7,5,.273,108,94
61,,CLE,Batting 4th,2004,181,104.5,162,738,640,97,176,47,1,22,119,1,3,83,106,.275,.362,.455,.817,291,20,8,1,6,10,6,.297,106,91
62,,SEA,Batting 4th,2003,194,103.4,162,716,590,85,161,29,1,21,117,5,1,106,111,.273,.387,.432,.819,255,21,9,2,9,7,2,.300,118,90
63,,SDP,Batting 4th,2004,203,103.2,162,716,632,91,175,33,1,29,116,0,1,74,136,.277,.355,.470,.825,297,21,5,0,5,6,4,.309,117,92
64,,KCR,Batting 4th,2003,176,102.0,162,712,636,93,188,34,7,17,101,11,5,61,91,.296,.356,.451,.807,287,16,4,1,10,9,8,.318,112,86
65,,FLA,Batting 4th,2003,196,101.0,162,711,612,100,158,33,3,29,109,6,5,85,101,.258,.353,.464,.817,284,16,8,0,6,8,8,.264,116,88
66,,MIL,Batting 4th,2005,176,100.5,162,701,630,87,165,42,0,32,115,13,4,58,91,.262,.321,.481,.802,303,7,2,0,11,7,9,.257,111,90
67,,CIN,Batting 4th,2003,180,99.9,162,708,624,81,168,24,2,28,109,7,2,71,130,.269,.352,.449,.800,280,15,10,0,3,5,4,.299,124,84
68,,TBD,Batting 4th,2004,176,99.7,161,698,623,86,172,26,3,23,89,9,1,65,99,.276,.350,.438,.788,273,8,7,0,3,7,4,.296,118,84
69,,DET,Batting 4th,2004,187,99.6,162,717,644,113,177,37,3,27,95,3,3,56,114,.275,.341,.467,.808,301,19,11,1,5,5,3,.295,105,88
70,,NYM,Batting 4th,2003,227,99.0,161,682,603,84,165,40,2,27,100,3,0,68,120,.274,.348,.481,.828,290,21,4,0,7,5,5,.298,139,90
71,,PIT,Batting 4th,2005,194,98.7,162,711,622,82,174,35,3,19,93,9,3,73,148,.280,.361,.437,.798,272,19,9,1,6,7,7,.336,121,92
72,,DET,Batting 4th,2005,193,98.3,162,702,637,86,186,32,4,20,92,1,0,51,89,.292,.348,.449,.797,286,17,7,1,6,5,6,.311,113,91
73,,BAL,Batting 4th,2003,170,97.3,163,714,652,90,188,42,4,19,99,4,0,47,77,.288,.335,.452,.787,295,18,4,0,11,6,6,.298,115,80
74,,COL,Batting 4th,2005,179,97.1,162,713,637,86,168,34,5,27,111,11,3,65,145,.264,.337,.460,.797,293,20,7,1,3,2,14,.301,113,90
75,,KCR,Batting 4th,2005,201,94.2,162,695,608,89,168,39,3,15,86,7,2,73,116,.276,.353,.424,.777,258,14,4,1,9,4,4,.315,117,87
76,,LAD,Batting 4th,2005,190,94.2,162,698,623,95,167,42,0,26,95,4,2,63,113,.268,.338,.461,.799,287,21,6,0,6,5,5,.288,120,90
77,,TEX,Batting 4th,2005,168,93.5,162,723,665,84,177,38,0,27,92,5,0,47,142,.266,.317,.445,.762,296,14,5,0,6,3,6,.299,91,81
78,,BAL,Batting 4th,2005,185,93.2,162,697,637,75,177,39,2,24,90,2,1,48,99,.278,.333,.458,.791,292,20,7,0,5,8,4,.295,107,88
79,,MIN,Batting 4th,2004,180,93.2,162,714,633,86,156,36,1,30,107,7,3,68,122,.246,.322,.449,.771,284,11,6,0,7,10,4,.258,101,79
80,,TOR,Batting 4th,2005,171,92.3,162,705,629,96,167,37,0,24,91,9,2,51,124,.266,.338,.439,.776,276,20,20,0,5,2,3,.294,110,86
81,,OAK,Batting 4th,2004,176,91.4,162,731,657,105,173,34,5,22,97,2,2,61,145,.263,.331,.431,.762,283,20,8,0,5,4,6,.305,96,78
82,,SEA,Batting 4th,2004,193,88.7,162,726,663,79,174,38,2,23,78,7,0,57,119,.262,.320,.430,.749,285,21,1,0,5,4,1,.287,105,74
83,,PIT,Batting 4th,2004,217,86.9,161,695,609,91,145,35,5,21,73,6,3,58,171,.238,.329,.415,.744,253,8,25,1,2,3,8,.296,106,74
84,,KCR,Batting 4th,2004,191,86.5,162,706,632,69,166,29,2,19,89,2,0,65,124,.263,.336,.405,.741,256,16,6,0,3,3,6,.299,106,74
85,,LAD,Batting 4th,2003,199,86.5,162,686,608,78,152,23,2,26,78,3,2,64,121,.250,.331,.423,.754,257,11,11,0,3,9,7,.272,124,73
86,,TBD,Batting 4th,2005,204,85.2,162,695,621,82,162,31,2,20,81,10,7,62,106,.261,.334,.414,.748,257,14,8,0,3,7,3,.285,99,79
87,,NYY,Batting 4th,2003,182,83.4,163,736,618,97,144,27,1,20,91,4,1,105,112,.233,.347,.377,.724,233,22,6,1,6,12,5,.252,81,69
88,,MIN,Batting 4th,2005,193,82.7,162,711,642,96,159,31,4,24,91,9,5,55,148,.248,.315,.421,.736,270,18,10,0,4,4,7,.285,105,76
89,,TBD,Batting 4th,2003,176,81.9,162,711,645,85,165,37,4,14,61,10,3,54,108,.256,.319,.391,.710,252,11,8,0,4,8,4,.287,97,64
90,,MON,Batting 4th,2004,178,79.9,162,704,645,76,160,29,4,31,106,15,8,47,91,.248,.299,.450,.748,290,23,3,1,8,5,6,.243,110,73
