Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
41,,SEA,Batting 3rd,2016,178,119.2,162,729,668,111,199,33,2,39,105,0,1,48,104,.298,.350,.528,.878,353,18,8,0,5,8,3,.302,130,111
42,,PHI,Batting 3rd,2019,185,119.0,162,732,632,98,165,48,4,34,113,13,1,90,176,.261,.355,.511,.866,323,13,5,0,5,11,6,.307,131,110
43,,TOR,Batting 3rd,2016,191,119.0,162,726,603,106,157,32,2,42,122,5,1,108,139,.260,.373,.529,.902,319,27,6,0,9,2,2,.267,137,117
44,,CLE,Batting 3rd,2019,173,118.8,162,716,599,111,160,30,1,34,87,10,3,110,123,.267,.383,.491,.873,294,12,4,0,3,8,6,.283,132,114
45,,STL,Batting 3rd,2022,189,118.4,162,720,629,105,176,38,0,36,133,8,2,75,151,.280,.357,.512,.869,322,13,6,0,10,1,6,.310,132,126
46,,PHI,Batting 3rd,2024,174,116.7,162,717,626,90,178,49,0,32,100,7,5,83,152,.284,.369,.516,.885,323,19,3,2,3,11,3,.328,135,127
47,,HOU,Batting 3rd,2018,178,116.6,162,715,625,93,186,38,2,24,87,14,2,74,118,.298,.377,.480,.857,300,15,9,2,5,6,3,.332,128,115
48,,BOS,Batting 3rd,2018,194,116.4,162,736,651,114,186,28,3,39,142,10,2,69,155,.286,.353,.518,.871,337,24,5,0,11,4,10,.314,119,117
49,,CIN,Batting 3rd,2018,198,116.4,162,730,607,84,180,33,4,17,86,3,1,111,128,.297,.410,.448,.858,272,20,8,0,4,4,2,.350,137,118
50,,CHW,Batting 3rd,2017,176,116.3,162,708,653,99,197,43,6,32,105,2,0,38,121,.302,.349,.533,.882,348,20,12,0,5,7,8,.327,139,112
51,,WSN,Batting 3rd,2016,178,115.4,162,716,597,96,167,39,3,26,103,14,7,97,102,.280,.380,.486,.866,290,12,8,0,14,20,2,.292,131,110
52,,KCR,Batting 3rd,2019,171,115.3,162,706,628,102,180,41,6,28,105,20,3,58,155,.287,.352,.505,.857,317,12,10,0,9,4,3,.335,140,108
53,,ATL,Batting 3rd,2023,163,114.9,162,730,651,123,183,32,3,39,101,3,1,59,172,.281,.345,.519,.864,338,19,10,0,10,4,5,.320,104,121
54,,CHC,Batting 3rd,2019,190,114.5,162,717,617,104,167,28,1,36,97,5,3,80,153,.271,.370,.494,.864,305,16,18,0,2,1,4,.305,121,111
55,,LAD,Batting 3rd,2024,187,113.5,162,730,621,89,174,37,2,24,98,9,3,87,130,.280,.375,.462,.838,287,12,13,0,9,9,3,.315,116,117
56,,NYM,Batting 3rd,2017,188,113.4,162,721,645,93,180,39,3,37,108,0,2,64,149,.279,.343,.521,.864,336,16,3,1,8,4,3,.306,127,108
57,,LAD,Batting 3rd,2019,204,113.1,162,731,639,110,180,43,1,26,86,6,0,75,130,.282,.367,.474,.841,303,18,13,0,4,1,4,.316,109,106
58,,CLE,Batting 3rd,2024,173,112.7,161,700,635,111,172,43,1,38,116,42,7,57,87,.271,.329,.521,.850,331,9,1,0,6,11,5,.260,139,116
59,,SEA,Batting 3rd,2025,153,112.1,146,656,587,94,161,25,2,45,106,24,6,58,142,.274,.346,.554,.900,325,13,8,0,3,10,3,.288,142,127
60,,MIA,Batting 3rd,2017,169,111.4,162,728,636,108,185,37,2,21,91,16,2,79,141,.291,.371,.454,.826,289,16,6,0,6,4,4,.342,117,101
61,,ARI,Batting 3rd,2018,173,111.2,162,720,622,107,167,33,6,31,88,11,3,89,169,.268,.362,.490,.852,305,19,4,0,4,4,10,.319,140,113
62,,CHC,Batting 3rd,2017,180,110.7,162,740,611,100,156,34,1,30,85,10,3,102,115,.255,.381,.462,.843,282,22,24,0,3,11,2,.269,118,106
63,,MIL,Batting 3rd,2024,188,110.6,162,720,616,99,163,25,3,28,88,31,3,94,163,.265,.365,.451,.817,278,11,5,2,2,5,0,.316,124,111
64,,BAL,Batting 3rd,2018,182,110.1,162,704,639,76,188,32,3,32,93,16,5,56,111,.294,.350,.504,.854,322,17,2,1,6,12,6,.311,146,113
65,,HOU,Batting 3rd,2016,173,110.0,162,726,647,89,194,31,7,21,88,20,12,66,116,.300,.368,.467,.835,302,14,6,3,4,8,10,.337,127,103
66,,NYY,Batting 3rd,2022,176,109.7,162,723,615,96,153,34,1,40,119,15,5,82,147,.249,.352,.502,.854,309,19,19,1,6,7,1,.260,126,122
67,,ARI,Batting 3rd,2024,216,109.6,162,745,659,97,182,30,1,32,110,11,4,66,160,.276,.354,.470,.824,310,17,14,0,1,2,1,.321,112,112
68,,PIT,Batting 3rd,2021,177,109.6,162,694,600,96,169,33,8,23,86,5,2,81,138,.282,.372,.478,.850,287,13,8,0,5,9,5,.329,152,111
69,,BOS,Batting 3rd,2022,180,109.4,162,717,638,96,196,47,0,17,81,4,2,66,145,.307,.375,.461,.836,294,20,7,0,6,2,4,.371,130,119
70,,MIN,Batting 3rd,2021,177,109.3,162,713,639,100,167,29,2,43,113,6,0,58,169,.261,.329,.515,.844,329,13,9,0,6,2,3,.286,127,107
71,,NYY,Batting 3rd,2017,187,109.2,162,743,642,99,162,25,0,40,101,5,3,86,213,.252,.350,.478,.829,307,15,12,1,2,5,9,.312,110,101
72,,ATL,Batting 3rd,2021,170,108.6,161,708,639,114,179,33,6,29,109,18,4,60,114,.280,.345,.487,.831,311,12,5,0,4,8,6,.300,120,106
73,,BOS,Batting 3rd,2021,174,108.6,162,715,629,107,180,36,4,28,102,1,0,74,161,.286,.361,.490,.851,308,24,4,0,7,4,7,.340,119,111
74,,OAK,Batting 3rd,2024,181,108.4,162,706,628,88,170,34,3,29,80,6,3,71,167,.271,.349,.473,.822,297,4,5,1,1,3,3,.326,136,111
75,,SDP,Batting 3rd,2022,181,108.2,162,724,645,95,176,35,3,28,98,10,0,77,142,.273,.351,.467,.817,301,13,1,0,1,7,7,.311,133,113
76,,ARI,Batting 3rd,2019,187,108.1,162,743,682,92,183,35,8,35,127,2,1,49,143,.268,.316,.497,.813,339,9,3,0,9,5,9,.288,112,96
77,,LAD,Batting 3rd,2017,201,107.8,162,722,624,87,175,42,0,22,82,9,2,71,104,.280,.368,.454,.821,283,15,19,1,7,5,6,.303,114,101
78,,KCR,Batting 3rd,2022,189,107.6,162,702,646,77,192,32,5,27,102,13,1,42,141,.297,.343,.488,.831,315,16,7,0,7,3,9,.340,141,116
79,,ARI,Batting 3rd,2023,182,107.5,162,720,641,106,171,44,8,28,112,33,4,60,143,.267,.336,.491,.828,315,19,10,3,6,0,2,.300,125,112
80,,COL,Batting 3rd,2016,189,107.5,162,725,664,107,188,43,5,31,108,2,3,53,128,.283,.334,.503,.837,334,17,1,0,7,6,5,.307,110,101
81,,HOU,Batting 3rd,2022,177,107.3,162,700,582,99,152,39,1,27,90,3,2,100,127,.261,.370,.471,.841,274,13,7,0,11,5,1,.285,127,120
82,,NYM,Batting 3rd,2025,157,107.2,146,649,539,91,144,31,1,34,101,11,2,92,138,.267,.377,.518,.895,279,20,8,2,8,10,5,.293,135,128
83,,OAK,Batting 3rd,2021,168,107.2,162,708,596,101,152,38,0,32,102,8,0,92,140,.255,.359,.480,.839,286,16,10,0,10,11,5,.276,132,108
84,,BOS,Batting 3rd,2017,168,106.9,162,739,661,93,186,42,4,22,120,24,3,68,128,.281,.352,.457,.809,302,20,6,0,4,9,9,.318,119,97
85,,TEX,Batting 3rd,2022,170,106.9,162,705,634,94,173,24,3,36,94,9,2,62,155,.273,.339,.491,.830,311,12,4,0,5,2,3,.306,137,115
86,,DET,Batting 3rd,2018,182,106.7,162,709,629,86,179,47,4,23,93,6,3,67,149,.285,.357,.482,.839,303,18,7,0,6,9,10,.337,146,110
87,,PIT,Batting 3rd,2019,192,106.4,162,726,664,102,190,39,6,26,95,17,7,43,129,.286,.341,.480,.821,319,16,14,1,4,1,4,.320,121,100
88,,CIN,Batting 3rd,2021,202,106.1,162,723,650,101,180,44,1,32,114,4,1,55,160,.277,.339,.495,.834,322,21,10,0,8,5,4,.318,118,106
89,,CHC,Batting 3rd,2021,191,105.7,162,697,616,94,157,26,5,40,103,15,3,67,191,.255,.334,.508,.842,313,15,9,0,5,2,3,.300,132,107
90,,LAD,Batting 3rd,2016,181,105.7,162,720,651,95,182,40,4,31,101,4,2,48,134,.280,.339,.496,.835,323,21,14,0,7,2,11,.306,128,101
91,,SFG,Batting 3rd,2021,193,105.0,162,727,639,107,168,42,4,28,81,2,0,77,165,.263,.344,.473,.816,302,16,5,0,6,5,5,.310,112,102
92,,MIA,Batting 3rd,2016,173,104.8,161,714,635,85,187,44,3,19,98,7,4,67,144,.294,.364,.463,.827,294,22,6,0,6,0,5,.351,131,101
93,,PHI,Batting 3rd,2023,173,104.8,162,719,621,99,160,38,2,29,86,12,1,86,179,.258,.352,.465,.817,289,17,7,0,5,5,2,.313,114,111
94,,CHW,Batting 3rd,2021,166,104.6,162,713,594,93,159,34,1,24,106,3,1,92,166,.268,.379,.449,.828,267,21,19,0,8,3,5,.328,119,107
95,,PIT,Batting 3rd,2018,176,104.6,161,711,637,96,169,33,9,28,99,28,5,61,136,.265,.329,.477,.806,304,9,3,0,8,3,7,.293,121,101
96,,TBR,Batting 3rd,2016,174,103.8,162,706,652,83,179,41,4,36,100,0,3,44,149,.275,.320,.515,.835,336,14,3,0,7,5,7,.302,125,99
97,,OAK,Batting 3rd,2018,181,103.5,162,734,643,89,168,35,1,27,101,0,0,85,146,.261,.349,.445,.794,286,11,3,0,3,1,6,.298,109,99
98,,SDP,Batting 3rd,2023,178,102.8,162,721,615,90,157,29,2,34,111,10,3,99,135,.255,.358,.475,.833,292,26,2,0,5,9,3,.273,124,115
99,,SEA,Batting 3rd,2018,178,102.8,162,710,634,89,184,34,5,21,92,6,2,63,121,.290,.362,.459,.821,291,22,10,0,3,5,8,.329,128,106
100,,MIL,Batting 3rd,2019,214,102.7,162,739,660,94,166,39,1,34,104,16,2,70,149,.252,.328,.468,.797,309,15,6,0,1,4,5,.276,107,93
101,,NYY,Batting 3rd,2019,179,102.2,162,733,647,104,162,32,2,37,105,2,2,73,187,.250,.328,.478,.805,309,14,5,1,7,0,5,.291,94,96
102,,BOS,Batting 3rd,2025,174,101.9,147,655,568,94,150,42,1,26,86,11,3,71,154,.264,.356,.479,.835,272,8,12,0,4,3,4,.316,123,113
103,,LAA,Batting 3rd,2022,177,101.7,162,697,627,81,168,39,4,30,101,8,5,63,152,.268,.337,.486,.824,305,13,4,0,3,6,3,.308,138,114
104,,OAK,Batting 3rd,2016,185,101.6,162,703,642,89,185,37,2,23,78,5,1,55,122,.288,.344,.460,.804,295,13,2,0,4,5,13,.323,130,95
105,,CLE,Batting 3rd,2025,154,101.3,145,628,557,93,155,26,3,27,77,37,5,62,78,.278,.355,.481,.836,268,7,6,0,3,19,4,.281,150,113
106,,PIT,Batting 3rd,2016,194,100.7,162,730,647,91,180,39,3,23,96,12,6,70,158,.278,.352,.454,.806,294,23,7,0,6,4,7,.333,119,96
107,,LAA,Batting 3rd,2023,176,100.4,162,722,643,97,164,28,4,37,105,11,3,63,189,.255,.326,.484,.810,311,17,7,0,5,3,2,.301,117,108
108,,NYM,Batting 3rd,2023,168,100.0,162,705,626,99,166,37,4,23,90,16,2,57,123,.265,.339,.447,.787,280,10,16,1,5,0,2,.295,117,103
109,,CHC,Batting 3rd,2018,204,99.9,163,745,652,98,175,37,1,20,90,10,5,71,131,.268,.352,.420,.772,274,12,16,1,5,4,2,.306,108,95
110,,TOR,Batting 3rd,2023,181,99.7,162,725,633,85,165,32,1,29,99,4,1,80,135,.261,.346,.452,.798,286,19,6,0,6,3,4,.286,114,107
111,,CHW,Batting 3rd,2019,164,99.5,161,704,644,86,182,39,1,33,123,2,2,36,155,.283,.330,.500,.830,322,24,14,0,10,4,6,.320,126,101
112,,CHC,Batting 3rd,2023,171,99.4,162,726,618,86,155,40,2,21,95,16,2,93,151,.251,.349,.424,.773,262,11,5,1,9,1,5,.295,107,101
113,,KCR,Batting 3rd,2021,184,99.3,162,701,647,90,170,21,1,46,128,1,1,38,164,.263,.313,.512,.824,331,17,11,1,4,2,5,.281,132,102
114,,TOR,Batting 3rd,2022,173,99.2,162,720,651,84,180,29,2,32,105,3,3,58,125,.276,.339,.475,.814,309,24,6,0,5,3,4,.297,113,112
115,,TBR,Batting 3rd,2022,185,99.0,162,702,620,82,175,51,3,11,73,17,7,69,146,.282,.362,.427,.790,265,12,10,1,2,1,5,.353,130,108
116,,BAL,Batting 3rd,2016,173,98.5,162,719,664,100,179,29,1,37,101,0,0,45,139,.270,.318,.483,.802,321,18,5,0,5,4,9,.288,109,92
117,,COL,Batting 3rd,2021,181,98.4,161,702,621,98,162,34,7,26,98,10,4,63,152,.261,.335,.464,.799,288,12,10,0,8,3,6,.302,118,98
118,,NYY,Batting 3rd,2016,201,98.4,162,703,633,91,165,33,0,41,110,5,0,55,150,.261,.323,.507,.830,321,25,7,0,8,6,3,.276,128,98
119,,OAK,Batting 3rd,2019,170,98.4,162,729,645,100,154,33,2,40,100,1,0,65,171,.239,.320,.482,.802,311,18,14,0,5,4,4,.260,105,94
120,,NYM,Batting 3rd,2016,206,98.3,162,721,642,85,168,33,1,31,89,4,2,63,163,.262,.331,.461,.793,296,15,8,0,8,6,3,.300,115,91
121,,CLE,Batting 3rd,2016,169,98.2,161,713,629,103,187,32,3,15,81,19,5,59,95,.297,.355,.429,.784,270,18,6,3,16,3,8,.321,108,91
122,,LAD,Batting 3rd,2025,168,98.2,146,651,566,91,155,34,2,26,84,3,3,73,135,.274,.363,.479,.841,271,16,8,0,4,4,2,.315,120,115
123,,LAD,Batting 3rd,2023,173,98.2,162,740,637,102,156,28,2,30,107,6,0,74,138,.245,.333,.436,.769,278,12,16,0,12,2,4,.262,94,99
124,,MIN,Batting 3rd,2024,202,97.8,162,713,643,98,164,40,3,35,99,4,2,55,157,.255,.319,.490,.809,315,17,8,1,6,7,6,.282,121,106
125,,NYY,Batting 3rd,2023,179,97.6,162,700,625,89,168,33,0,30,80,8,3,63,132,.269,.343,.466,.808,291,20,9,0,3,2,2,.296,130,109
126,,BAL,Batting 3rd,2023,199,97.5,162,721,667,96,175,44,3,34,116,6,1,41,158,.262,.307,.490,.797,327,17,5,0,8,0,1,.292,112,103
127,,SEA,Batting 3rd,2017,178,97.5,162,716,651,88,181,37,0,27,110,2,0,56,95,.278,.338,.459,.797,299,21,5,0,4,8,5,.289,112,93
128,,LAA,Batting 3rd,2019,174,97.3,162,728,660,80,175,36,4,29,97,17,3,57,171,.265,.323,.464,.787,306,20,3,0,7,1,13,.313,110,91
129,,PHI,Batting 3rd,2025,157,97.3,146,645,567,76,147,40,1,28,88,7,2,71,148,.259,.344,.481,.826,273,8,4,0,3,6,2,.302,117,110
130,,STL,Batting 3rd,2021,174,97.2,162,696,625,92,161,31,4,34,104,11,1,57,152,.258,.325,.483,.808,302,18,8,0,6,3,6,.285,121,99
131,,ATL,Batting 3rd,2024,177,96.9,162,705,620,94,164,35,2,26,75,2,0,74,189,.265,.347,.453,.800,281,20,6,0,4,1,3,.337,122,106
132,,HOU,Batting 3rd,2021,179,96.9,162,732,653,103,184,39,2,19,89,1,0,67,111,.282,.351,.435,.786,284,25,6,0,6,4,4,.312,102,96
133,,NYY,Batting 3rd,2021,174,96.8,162,704,611,89,150,28,1,37,98,5,2,82,177,.245,.338,.476,.814,291,22,6,0,5,2,3,.281,122,101
134,,TEX,Batting 3rd,2023,177,96.8,162,740,634,91,165,40,2,17,83,1,0,98,177,.260,.361,.410,.771,260,19,4,0,4,1,4,.333,98,102
135,,CLE,Batting 3rd,2023,180,96.3,162,718,633,88,167,35,5,23,92,23,6,71,90,.264,.338,.444,.782,281,16,5,0,9,17,4,.272,125,102
136,,DET,Batting 3rd,2024,179,96.3,162,701,633,93,174,41,7,18,87,8,1,55,146,.275,.335,.447,.782,283,13,5,0,6,0,1,.328,128,101
137,,BAL,Batting 3rd,2022,192,96.2,162,707,633,82,163,29,0,33,92,2,2,59,143,.258,.330,.460,.789,291,13,11,0,4,1,7,.282,126,105
138,,TOR,Batting 3rd,2019,179,96.1,162,711,629,81,156,27,4,34,98,4,3,63,161,.248,.325,.466,.791,293,13,12,1,6,1,1,.277,115,92
139,,SDP,Batting 3rd,2021,179,95.6,162,711,629,97,162,31,6,24,86,8,3,64,121,.258,.333,.440,.773,277,8,9,2,4,4,3,.283,114,92
140,,TEX,Batting 3rd,2017,176,95.6,162,715,643,79,176,36,2,21,113,6,6,59,119,.274,.336,.434,.770,279,8,5,0,8,2,7,.303,106,87
141,,TBR,Batting 3rd,2023,182,95.5,162,716,634,93,170,27,4,23,104,19,7,62,166,.268,.345,.432,.777,274,17,15,0,5,0,8,.327,101,102
142,,SDP,Batting 3rd,2024,198,95.1,162,721,628,97,172,30,2,21,86,12,5,72,126,.274,.358,.428,.786,269,23,12,2,4,3,5,.311,112,104
143,,NYM,Batting 3rd,2018,196,95.0,162,726,645,69,171,41,2,21,95,6,3,67,148,.265,.337,.433,.770,279,15,7,0,7,4,6,.311,119,93
144,,OAK,Batting 3rd,2017,176,95.0,162,720,644,86,170,52,3,18,81,1,0,68,136,.264,.336,.438,.774,282,16,4,0,4,2,5,.308,106,88
145,,CHC,Batting 3rd,2024,172,94.9,162,719,639,79,175,32,5,17,70,14,7,72,164,.274,.350,.419,.770,268,14,5,0,3,6,3,.343,117,99
146,,KCR,Batting 3rd,2017,191,94.8,162,707,647,99,184,27,5,23,69,17,2,55,114,.284,.339,.448,.788,290,25,1,0,4,3,8,.313,116,91
147,,COL,Batting 3rd,2023,175,94.6,162,711,621,91,162,29,2,24,77,4,4,78,191,.261,.350,.430,.780,267,15,9,0,3,3,5,.337,119,103
148,,NYM,Batting 3rd,2022,180,94.5,162,722,642,90,173,27,4,21,103,14,4,61,128,.269,.339,.422,.761,271,14,11,0,8,2,4,.303,105,99
149,,TBR,Batting 3rd,2019,189,94.4,162,729,650,82,171,36,4,24,92,11,4,64,157,.263,.333,.442,.775,287,20,8,0,7,3,5,.309,105,90
150,,MIL,Batting 3rd,2021,203,94.3,162,712,617,97,162,32,2,19,83,7,5,85,174,.263,.357,.413,.770,255,12,7,0,3,3,5,.335,117,93
151,,BAL,Batting 3rd,2019,190,94.2,162,721,659,92,170,36,2,32,92,3,0,50,167,.258,.313,.464,.778,306,17,6,0,6,1,12,.296,113,88
152,,CHW,Batting 3rd,2018,171,93.7,162,710,644,86,171,41,1,27,97,3,0,46,161,.266,.324,.458,.782,295,18,13,0,7,7,5,.311,122,95
153,,STL,Batting 3rd,2017,181,93.6,162,722,626,84,154,28,3,26,90,8,4,79,171,.246,.338,.425,.763,266,12,11,0,6,1,4,.294,101,86
154,,TOR,Batting 3rd,2025,159,93.2,145,651,579,92,157,34,1,28,87,4,2,63,122,.271,.342,.478,.820,277,17,2,0,6,3,1,.297,112,109
155,,MIA,Batting 3rd,2023,188,93.0,162,709,654,73,189,31,4,23,86,4,4,44,138,.289,.335,.454,.789,297,23,4,0,6,5,5,.333,118,104
156,,MIA,Batting 3rd,2019,180,92.6,162,703,630,75,171,40,1,21,77,4,1,56,169,.271,.343,.438,.781,276,21,14,0,3,2,4,.339,132,92
157,,BOS,Batting 3rd,2024,188,92.3,162,727,638,98,160,32,1,26,86,5,3,74,201,.251,.335,.426,.761,272,15,9,0,5,4,5,.322,106,96
158,,MIL,Batting 3rd,2017,192,92.3,162,715,641,90,167,43,2,26,77,13,5,64,160,.261,.330,.456,.786,292,24,5,0,5,2,5,.307,109,90
159,,ATL,Batting 3rd,2022,168,92.2,162,712,634,88,151,28,2,36,92,1,1,57,187,.238,.316,.459,.775,291,14,17,0,4,1,2,.277,103,101
160,,NYM,Batting 3rd,2021,196,92.1,162,690,619,84,169,32,2,22,92,8,1,52,148,.273,.342,.438,.780,271,19,15,0,4,2,3,.325,121,94
161,,LAA,Batting 3rd,2017,173,92.0,162,707,629,85,158,26,2,34,103,13,0,68,132,.251,.325,.461,.786,290,24,4,0,6,11,2,.264,119,90
162,,MIL,Batting 3rd,2018,221,91.9,163,728,638,91,158,30,0,30,110,13,5,70,180,.248,.323,.436,.759,278,15,7,0,13,1,3,.290,103,90
163,,MIN,Batting 3rd,2017,177,91.6,162,733,654,84,165,28,3,28,106,9,1,67,196,.252,.324,.433,.757,283,18,4,5,3,4,7,.316,97,84
164,,SDP,Batting 3rd,2018,179,91.2,162,711,652,78,168,44,1,27,80,11,1,54,168,.258,.314,.452,.766,295,17,1,0,4,3,4,.306,125,91
165,,KCR,Batting 3rd,2016,185,91.1,162,696,630,96,171,27,2,26,107,11,4,57,145,.271,.333,.444,.778,280,19,4,0,5,3,9,.313,118,88
166,,NYM,Batting 3rd,2019,208,91.1,162,737,654,86,153,38,0,34,98,3,1,68,173,.234,.318,.448,.766,293,20,13,0,2,6,5,.265,98,86
