 Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
133,,MIL,Batting 2nd,2009,186,91.4,162,749,663,116,179,35,6,15,74,9,7,70,130,.270,.343,.409,.752,271,21,7,3,6,0,7,.313,97,100
134,,NYM,Batting 2nd,2009,196,91.3,162,738,636,108,186,23,2,7,54,24,6,74,85,.292,.366,.368,.734,234,15,2,22,4,1,7,.327,103,97
135,,CLE,Batting 2nd,2006,173,91.0,162,753,683,101,184,45,1,13,73,12,5,56,138,.269,.326,.395,.721,270,8,4,4,6,1,7,.318,80,87
136,,COL,Batting 2nd,2011,179,90.9,162,755,673,92,184,35,10,9,53,15,7,59,129,.273,.336,.395,.732,266,13,6,15,2,0,7,.326,99,106
137,,ATL,Batting 2nd,2013,183,90.8,162,731,643,96,161,32,3,23,63,7,5,73,150,.250,.333,.417,.750,268,13,8,4,3,0,4,.292,108,109
138,,MIL,Batting 2nd,2013,174,90.8,162,726,680,96,195,21,9,18,61,47,12,30,100,.287,.324,.424,.747,288,19,8,6,2,1,9,.314,111,107
139,,MIL,Batting 2nd,2010,177,90.8,162,752,698,105,187,44,5,19,83,11,6,41,161,.268,.314,.427,.741,298,15,7,3,3,1,8,.322,94,101
140,,KCR,Batting 2nd,2008,184,90.6,162,731,667,87,196,35,6,10,65,8,5,46,104,.294,.343,.409,.752,273,19,6,8,4,5,5,.334,110,103
141,,TOR,Batting 2nd,2011,181,90.6,162,741,683,105,183,40,9,19,77,15,7,37,146,.268,.311,.436,.747,298,14,8,7,6,0,5,.313,104,109
142,,BOS,Batting 2nd,2015,180,90.2,162,745,663,67,183,35,6,6,59,13,3,68,109,.276,.343,.374,.717,248,10,3,5,6,0,8,.319,96,92
143,,MIN,Batting 2nd,2013,174,90.2,162,748,670,78,181,50,0,10,61,7,3,69,153,.270,.340,.390,.730,261,14,4,2,3,6,2,.335,112,104
144,,CHC,Batting 2nd,2011,179,90.1,162,732,682,90,206,32,6,8,68,15,5,29,91,.302,.334,.402,.736,274,16,7,7,6,0,10,.336,107,107
145,,PIT,Batting 2nd,2008,188,90.1,162,748,689,96,192,35,3,19,77,5,2,36,86,.279,.318,.421,.739,290,17,7,10,6,0,9,.293,104,98
146,,SEA,Batting 2nd,2008,178,90.0,162,743,684,90,202,43,2,11,83,11,6,36,77,.295,.329,.412,.741,282,18,3,10,10,1,7,.315,109,99
147,,TOR,Batting 2nd,2007,186,90.0,162,737,665,93,170,49,3,18,75,7,1,60,126,.256,.319,.420,.739,279,15,5,1,6,1,7,.288,98,94
148,,BAL,Batting 2nd,2007,177,89.9,162,755,684,97,187,40,4,17,81,32,8,47,88,.273,.320,.418,.738,286,21,3,14,7,1,7,.290,98,93
149,,STL,Batting 2nd,2011,240,89.9,162,745,665,98,185,31,5,15,62,9,7,56,128,.278,.335,.408,.743,271,16,4,14,6,0,3,.322,94,109
150,,STL,Batting 2nd,2009,217,89.7,162,739,674,109,180,35,7,16,70,7,1,42,129,.267,.316,.411,.727,277,10,9,9,5,0,6,.307,94,92
151,,CIN,Batting 2nd,2006,190,89.5,162,753,652,90,163,23,0,20,71,30,7,83,127,.250,.339,.377,.716,246,13,6,8,3,1,6,.281,88,87
152,,ARI,Batting 2nd,2007,209,89.3,162,731,655,87,171,35,8,12,64,13,2,63,107,.261,.331,.394,.725,258,10,6,5,1,0,6,.296,99,91
153,,NYY,Batting 2nd,2008,184,89.3,162,748,669,97,192,28,4,12,77,15,6,58,104,.287,.349,.395,.743,264,26,8,8,5,0,10,.323,95,101
154,,SDP,Batting 2nd,2009,184,89.3,162,736,643,88,180,32,5,6,63,11,3,61,74,.280,.350,.373,.723,240,10,11,15,6,1,6,.306,107,93
155,,WSN,Batting 2nd,2007,176,89.2,162,739,668,84,188,35,8,11,65,13,4,54,103,.281,.335,.407,.742,272,21,2,10,5,1,7,.317,107,95
156,,ARI,Batting 2nd,2009,192,88.8,162,743,657,86,170,32,12,12,63,14,5,64,117,.259,.327,.399,.726,262,11,5,13,4,1,8,.297,96,93
157,,BAL,Batting 2nd,2010,172,88.6,162,734,680,86,192,32,6,18,71,4,5,38,113,.282,.327,.426,.753,290,22,9,3,4,5,6,.315,114,105
158,,MIN,Batting 2nd,2006,176,88.6,162,743,657,100,190,32,7,4,67,17,9,61,92,.289,.349,.377,.726,248,14,3,15,7,0,5,.327,89,90
159,,SFG,Batting 2nd,2006,183,88.3,161,730,647,94,187,21,13,4,56,24,8,58,64,.289,.353,.380,.734,246,18,8,14,3,2,2,.314,99,92
160,,ARI,Batting 2nd,2014,166,88.2,162,731,667,88,180,29,10,11,65,14,5,51,120,.270,.324,.393,.717,262,7,5,3,5,1,6,.312,112,101
161,,NYM,Batting 2nd,2015,177,88.2,162,738,674,79,174,35,2,22,83,7,2,50,140,.258,.315,.414,.729,279,13,8,2,4,4,6,.295,105,94
162,,BAL,Batting 2nd,2013,168,88.1,162,740,696,92,197,54,3,15,75,6,8,31,119,.283,.313,.434,.747,302,17,1,9,3,0,7,.322,101,107
163,,PHI,Batting 2nd,2010,177,88.1,162,749,690,97,192,36,3,12,62,10,0,46,73,.278,.327,.391,.718,270,18,6,2,5,1,10,.295,93,96
164,,CHC,Batting 2nd,2010,180,88.0,162,737,683,82,195,43,2,11,57,18,8,35,103,.286,.329,.403,.731,275,17,11,4,4,1,9,.321,103,100
165,,MIL,Batting 2nd,2011,187,87.9,162,734,650,96,174,29,9,15,69,18,8,42,129,.268,.323,.409,.733,266,10,14,23,5,0,6,.311,96,106
