Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
21,,CHC,Batting 2nd,2019,198,128.2,162,735,658,126,191,54,1,35,90,3,2,61,162,.290,.362,.535,.897,352,12,14,0,2,1,5,.337,128,118
22,,TBR,Batting 2nd,2019,178,128.0,162,749,643,99,182,38,2,33,90,21,4,98,143,.283,.383,.502,.886,323,17,7,0,1,5,8,.318,134,117
23,,HOU,Batting 2nd,2018,170,127.7,162,739,642,118,185,46,2,34,114,11,7,84,95,.288,.378,.525,.903,337,16,10,1,2,0,5,.293,138,134
24,,CHC,Batting 2nd,2017,204,127.6,162,752,645,108,184,37,3,34,91,7,6,89,147,.285,.377,.510,.887,329,12,10,2,6,2,8,.319,128,125
25,,COL,Batting 2nd,2016,184,127.6,162,745,658,113,207,37,10,22,85,7,6,71,148,.315,.383,.502,.884,330,12,5,6,5,2,6,.375,124,134
26,,HOU,Batting 2nd,2017,180,127.6,162,750,673,124,214,46,6,24,91,24,6,52,104,.318,.367,.511,.878,344,15,6,2,11,0,6,.342,113,122
27,,CHW,Batting 2nd,2019,178,127.5,161,728,668,111,214,37,1,31,83,15,4,51,181,.320,.369,.518,.887,346,13,2,4,3,0,2,.399,143,116
28,,CIN,Batting 2nd,2021,209,125.1,162,743,665,107,199,48,2,32,97,2,3,65,130,.299,.369,.522,.891,347,19,10,0,3,1,6,.330,134,129
29,,CHC,Batting 2nd,2018,192,124.6,163,763,698,108,212,53,5,28,100,4,7,49,138,.304,.354,.514,.868,359,11,8,1,5,5,9,.343,132,124
30,,LAD,Batting 2nd,2021,190,123.9,162,747,650,118,171,41,5,39,111,3,1,85,145,.263,.356,.522,.878,339,12,10,0,2,2,5,.282,130,125
31,,LAA,Batting 2nd,2017,173,123.5,162,727,618,109,172,29,1,35,91,17,4,100,131,.278,.382,.498,.881,308,13,6,0,3,8,7,.301,147,124
32,,TOR,Batting 2nd,2016,182,122.4,162,744,620,121,165,36,4,34,96,6,1,109,133,.266,.381,.502,.882,311,18,8,3,4,7,5,.287,133,133
33,,NYM,Batting 2nd,2025,159,120.1,146,665,564,116,158,25,2,34,88,30,2,90,130,.280,.384,.512,.896,289,12,7,1,3,2,3,.308,136,134
34,,TBR,Batting 2nd,2023,173,119.9,162,741,652,120,190,35,6,31,91,37,11,72,137,.291,.366,.506,.872,330,22,9,1,7,4,10,.324,124,122
35,,ATL,Batting 2nd,2023,166,119.2,162,749,658,116,174,29,6,39,119,14,2,76,174,.264,.344,.505,.849,332,10,7,0,6,2,0,.299,101,115
36,,STL,Batting 2nd,2021,175,119.2,162,716,633,106,187,39,1,28,82,8,0,71,151,.295,.369,.493,.862,312,12,6,0,6,2,5,.346,138,122
37,,STL,Batting 2nd,2022,190,118.9,162,741,654,114,188,41,2,25,100,16,3,72,150,.287,.364,.471,.835,308,7,9,1,3,1,3,.338,124,120
38,,NYY,Batting 2nd,2018,168,118.2,162,746,631,114,164,34,0,39,96,7,3,101,224,.260,.363,.499,.862,315,16,6,0,8,3,6,.332,121,123
39,,BAL,Batting 2nd,2023,173,118.1,162,740,646,103,187,36,1,27,91,10,2,88,136,.289,.374,.474,.848,306,14,2,0,4,7,2,.329,129,117
40,,LAD,Batting 2nd,2022,177,116.9,162,740,665,114,195,46,4,20,93,18,1,65,128,.293,.359,.465,.823,309,8,5,0,4,5,3,.336,113,117
41,,LAA,Batting 2nd,2018,183,116.3,162,723,614,99,165,37,4,27,75,16,1,93,130,.269,.374,.474,.848,291,10,11,2,2,12,5,.301,134,121
42,,MIN,Batting 2nd,2022,179,115.5,162,732,646,100,188,26,3,31,84,3,3,80,144,.291,.372,.485,.856,313,18,4,0,2,2,5,.332,138,126
43,,SFG,Batting 2nd,2021,202,115.5,162,738,661,111,174,35,0,43,107,5,1,66,158,.263,.336,.511,.847,338,10,8,0,3,7,4,.283,118,116
44,,NYY,Batting 2nd,2023,173,115.4,162,712,599,107,143,27,0,48,103,4,1,107,191,.239,.354,.524,.878,314,12,2,0,4,11,1,.261,148,122
45,,ATL,Batting 2nd,2019,177,115.0,162,756,681,116,189,51,6,28,92,11,6,65,156,.278,.343,.493,.836,336,13,5,1,4,1,4,.321,111,103
46,,CHC,Batting 2nd,2021,195,114.9,162,713,642,114,180,35,3,36,95,9,3,53,158,.280,.349,.512,.862,329,13,16,0,2,4,6,.320,138,120
47,,HOU,Batting 2nd,2019,178,114.6,162,757,666,120,185,31,2,36,92,7,5,78,100,.278,.356,.492,.848,328,21,6,1,6,0,2,.278,101,107
48,,NYY,Batting 2nd,2025,172,114.2,145,664,581,105,175,34,3,27,79,13,3,76,157,.301,.380,.509,.890,296,15,1,0,5,7,2,.368,128,132
49,,ATL,Batting 2nd,2021,204,113.9,161,725,632,111,173,33,0,33,88,4,2,84,138,.274,.360,.483,.843,305,9,4,0,4,8,4,.301,124,117
50,,BOS,Batting 2nd,2022,172,113.9,162,729,666,102,194,45,2,29,86,2,1,54,133,.291,.347,.495,.843,330,12,5,0,4,9,4,.325,129,120
51,,CHC,Batting 2nd,2016,179,113.8,162,753,658,112,183,35,4,24,79,13,6,79,155,.278,.367,.453,.820,298,10,14,1,1,2,7,.331,113,117
52,,ARI,Batting 2nd,2024,188,113.7,162,757,663,118,179,24,7,30,106,26,4,75,135,.270,.351,.463,.814,307,12,11,1,7,5,2,.295,109,116
53,,CIN,Batting 2nd,2023,178,113.4,162,738,664,111,185,39,7,29,93,24,8,51,174,.279,.342,.489,.831,325,9,14,7,2,0,8,.337,121,111
54,,CIN,Batting 2nd,2017,187,111.7,162,743,662,120,177,25,4,35,80,12,2,72,126,.267,.344,.476,.819,315,11,6,1,2,0,10,.282,115,108
55,,LAD,Batting 2nd,2016,174,111.6,162,740,678,108,198,39,3,26,73,6,3,57,142,.292,.347,.473,.821,321,11,2,0,3,4,4,.335,124,116
56,,ARI,Batting 2nd,2017,187,111.0,162,745,675,103,198,49,6,16,70,15,6,57,138,.293,.356,.455,.811,307,11,10,0,3,1,10,.347,111,107
57,,LAA,Batting 2nd,2021,211,110.7,162,723,635,109,155,31,9,42,109,23,7,82,189,.244,.333,.520,.853,330,12,3,2,1,13,5,.279,135,117
58,,TOR,Batting 2nd,2021,167,110.5,162,727,663,119,182,28,1,36,103,18,1,55,137,.275,.336,.483,.819,320,11,7,0,1,1,4,.297,106,110
59,,TOR,Batting 2nd,2017,184,110.4,162,736,641,100,169,25,1,36,78,4,3,84,161,.264,.354,.474,.828,304,11,6,4,1,2,3,.299,129,110
60,,HOU,Batting 2nd,2023,169,109.5,162,747,652,121,180,39,4,22,84,8,4,83,109,.276,.366,.449,.815,293,15,10,0,1,1,8,.303,113,109
61,,PHI,Batting 2nd,2019,178,109.5,162,747,659,113,181,35,4,27,89,11,5,68,125,.275,.351,.463,.814,305,12,12,2,4,1,4,.301,119,99
62,,BAL,Batting 2nd,2016,186,109.4,162,735,669,90,193,50,1,26,75,2,5,56,138,.288,.349,.483,.832,323,15,7,2,1,5,5,.330,119,119
63,,PIT,Batting 2nd,2023,174,109.0,162,733,656,98,180,37,5,27,93,15,1,61,159,.274,.341,.470,.811,308,12,9,0,7,2,2,.321,128,106
64,,HOU,Batting 2nd,2024,181,108.8,161,730,655,106,174,25,1,40,94,10,1,64,110,.266,.338,.490,.828,321,16,9,0,2,4,5,.264,122,118
65,,CIN,Batting 2nd,2019,212,108.6,162,731,637,103,175,38,1,26,82,6,2,83,146,.275,.362,.460,.822,293,15,6,1,4,2,9,.318,124,102
66,,PHI,Batting 2nd,2025,154,108.6,146,664,573,99,146,20,1,40,107,22,6,79,151,.255,.352,.503,.855,288,5,9,0,3,2,2,.275,124,123
67,,ARI,Batting 2nd,2025,154,108.4,147,673,576,95,155,23,4,34,99,11,2,77,109,.269,.361,.500,.861,288,12,10,3,7,6,2,.275,127,125
68,,PIT,Batting 2nd,2024,168,107.7,162,724,648,81,178,30,4,27,91,11,2,63,161,.275,.347,.458,.805,297,7,10,0,3,4,9,.326,139,113
69,,BOS,Batting 2nd,2017,194,107.6,162,756,663,88,190,41,2,17,88,10,3,74,106,.287,.363,.431,.794,286,14,9,3,7,1,7,.316,116,103
70,,KCR,Batting 2nd,2025,155,107.1,146,641,575,96,170,43,5,21,78,37,8,52,118,.296,.356,.497,.854,286,7,6,1,7,8,4,.336,144,122
71,,TEX,Batting 2nd,2024,182,107.0,162,722,649,93,178,29,1,33,98,4,2,63,133,.274,.342,.475,.816,308,8,5,2,3,11,2,.298,137,116
72,,MIN,Batting 2nd,2017,189,106.9,162,745,653,103,184,42,1,19,89,5,2,80,115,.282,.366,.436,.803,285,15,8,2,2,1,5,.317,110,105
73,,BOS,Batting 2nd,2021,182,106.6,162,736,656,113,177,37,2,27,81,6,1,73,131,.270,.346,.456,.802,299,11,5,0,2,2,4,.300,107,107
74,,CHC,Batting 2nd,2025,155,106.4,146,660,559,98,152,30,4,24,83,22,3,91,107,.272,.374,.469,.843,262,9,3,1,4,5,1,.296,128,121
75,,TBR,Batting 2nd,2016,182,106.3,162,726,652,98,174,24,6,31,70,16,4,55,146,.267,.338,.465,.803,303,8,16,1,2,1,6,.300,119,111
76,,WSN,Batting 2nd,2019,189,106.1,162,743,646,126,174,34,7,21,63,24,5,65,136,.269,.350,.441,.791,285,10,18,9,5,2,5,.310,100,94
77,,LAD,Batting 2nd,2019,194,105.9,162,747,654,120,165,35,0,35,85,5,1,80,155,.252,.340,.466,.806,305,15,9,0,4,2,6,.278,99,97
78,,NYY,Batting 2nd,2017,179,105.7,162,762,661,110,161,36,3,35,105,14,4,88,182,.244,.334,.466,.800,308,15,5,1,7,3,3,.279,103,103
79,,NYM,Batting 2nd,2022,178,105.5,162,732,666,117,192,35,6,25,83,20,9,44,147,.288,.351,.471,.823,314,22,21,0,1,0,9,.337,120,116
80,,STL,Batting 2nd,2017,186,105.2,162,741,647,106,175,29,2,30,91,25,7,74,149,.270,.353,.461,.813,298,22,11,4,5,1,8,.307,114,107
81,,STL,Batting 2nd,2016,169,104.7,162,743,665,102,181,34,5,31,95,8,6,55,135,.272,.336,.478,.815,318,17,13,3,7,3,8,.296,112,114
82,,MIN,Batting 2nd,2021,195,104.6,162,727,627,117,157,39,0,34,86,9,4,79,158,.250,.343,.475,.818,298,15,13,0,8,1,5,.278,122,110
83,,TOR,Batting 2nd,2023,178,104.6,162,740,682,97,196,34,3,28,85,5,4,51,153,.287,.340,.469,.809,320,18,4,0,2,1,7,.334,116,106
84,,BOS,Batting 2nd,2023,181,104.1,162,736,658,100,180,48,3,23,99,9,4,62,130,.274,.344,.460,.804,303,15,11,0,5,7,7,.308,115,105
85,,NYM,Batting 2nd,2016,199,103.9,162,733,654,95,177,38,1,28,73,10,1,68,150,.271,.342,.460,.802,301,17,5,0,5,0,1,.310,119,111
86,,LAD,Batting 2nd,2017,189,103.8,162,738,647,97,173,36,0,27,87,4,2,83,164,.267,.354,.448,.802,290,16,5,0,3,5,5,.318,109,104
87,,PIT,Batting 2nd,2022,175,103.8,162,709,625,87,170,28,4,28,77,10,4,66,154,.272,.354,.464,.818,290,14,15,0,3,7,8,.318,149,115
88,,ARI,Batting 2nd,2018,188,103.6,162,735,656,94,174,33,4,29,72,6,3,71,136,.265,.339,.460,.799,302,12,4,0,4,5,5,.293,125,107
89,,LAA,Batting 2nd,2016,189,103.4,162,719,621,109,172,33,5,20,82,14,7,80,129,.277,.368,.443,.811,275,16,12,2,4,3,2,.319,124,115
90,,WSN,Batting 2nd,2021,180,102.5,162,737,656,111,190,30,5,18,71,12,5,65,119,.290,.360,.433,.792,284,18,10,0,6,3,2,.328,111,106
91,,SDP,Batting 2nd,2022,179,102.4,162,737,621,106,155,39,4,20,79,3,3,98,139,.250,.361,.422,.782,262,5,12,0,4,5,6,.290,124,108
92,,TEX,Batting 2nd,2016,176,102.3,162,731,671,101,201,27,2,21,85,15,6,48,161,.300,.350,.440,.790,295,16,7,0,5,1,6,.364,110,109
93,,ARI,Batting 2nd,2021,195,102.2,162,736,650,91,180,52,1,18,82,6,1,69,130,.277,.351,.443,.794,288,17,8,0,6,3,4,.319,130,105
94,,KCR,Batting 2nd,2023,175,102.2,162,719,656,86,179,33,9,31,100,33,12,48,122,.273,.323,.492,.815,323,15,5,1,9,3,2,.289,130,106
95,,ARI,Batting 2nd,2023,184,102.1,162,733,644,105,171,26,6,25,92,13,0,77,149,.266,.345,.441,.786,284,15,4,3,5,1,3,.307,115,101
96,,ATL,Batting 2nd,2018,173,102.0,162,737,686,117,191,46,4,24,68,16,8,38,133,.278,.321,.462,.783,317,7,7,2,4,0,8,.313,110,102
97,,SDP,Batting 2nd,2024,189,102.0,162,737,656,104,168,29,1,34,92,16,3,57,148,.256,.332,.459,.791,301,14,19,2,3,2,2,.281,112,109
98,,DET,Batting 2nd,2024,206,101.7,162,721,636,96,164,25,7,29,92,7,6,74,175,.258,.340,.456,.796,290,7,7,0,3,3,5,.310,132,111
99,,BOS,Batting 2nd,2018,173,101.6,162,754,669,110,179,43,5,16,91,22,2,75,138,.268,.340,.419,.759,280,11,2,2,6,1,7,.313,93,98
100,,CIN,Batting 2nd,2024,169,101.4,162,723,645,99,164,41,10,22,77,60,13,69,222,.254,.331,.451,.783,291,12,6,2,1,2,5,.353,125,107
101,,MIN,Batting 2nd,2024,201,101.1,162,730,643,99,168,36,4,27,101,5,1,62,162,.261,.332,.456,.788,293,11,12,1,11,2,6,.303,116,108
102,,ATL,Batting 2nd,2022,166,100.9,162,727,655,96,183,43,0,22,89,14,8,67,161,.279,.345,.446,.791,292,13,1,0,4,1,4,.338,110,108
103,,BAL,Batting 2nd,2019,189,100.6,162,742,666,108,176,38,2,30,87,6,6,64,148,.264,.332,.462,.795,308,15,6,2,4,2,7,.297,118,94
104,,SDP,Batting 2nd,2021,176,100.5,162,727,641,105,160,34,3,31,82,21,4,71,165,.250,.330,.457,.787,293,11,7,4,3,3,4,.288,117,102
105,,TOR,Batting 2nd,2025,166,100.5,145,664,583,104,166,34,0,23,82,7,2,71,110,.285,.366,.461,.827,269,13,5,1,3,4,3,.316,116,117
106,,TBR,Batting 2nd,2021,194,100.4,162,742,663,109,169,37,2,27,99,10,5,68,153,.255,.330,.439,.769,291,5,8,0,3,2,6,.292,105,98
107,,DET,Batting 2nd,2017,178,100.3,162,737,652,101,171,32,8,24,74,3,4,75,173,.262,.341,.446,.787,291,12,4,3,3,1,5,.321,110,100
108,,STL,Batting 2nd,2018,192,100.3,162,740,664,114,186,38,1,20,67,9,6,61,153,.280,.347,.431,.778,286,12,9,3,3,1,5,.336,114,103
109,,STL,Batting 2nd,2023,185,100.0,162,745,655,91,171,39,1,24,79,13,2,82,168,.261,.344,.434,.777,284,16,2,2,3,5,3,.315,110,99
110,,PIT,Batting 2nd,2017,206,99.6,162,731,652,88,178,29,6,21,74,18,8,56,143,.273,.342,.433,.775,282,9,15,3,5,1,5,.318,120,98
111,,STL,Batting 2nd,2019,208,99.1,162,732,652,100,172,22,7,28,77,13,5,61,161,.264,.335,.448,.783,292,13,11,3,4,2,9,.308,112,91
112,,TOR,Batting 2nd,2019,177,98.9,162,730,657,100,169,33,4,30,80,11,2,66,169,.257,.326,.457,.783,300,14,3,1,3,2,7,.302,114,91
113,,CLE,Batting 2nd,2016,186,98.5,161,727,647,97,175,42,4,23,80,18,4,63,152,.270,.338,.454,.792,294,21,6,5,6,0,5,.318,108,109
114,,WSN,Batting 2nd,2018,177,98.4,162,752,666,96,175,35,2,22,82,18,9,76,148,.263,.343,.420,.763,280,11,6,2,2,2,9,.307,103,99
115,,BOS,Batting 2nd,2016,182,98.1,162,757,677,116,188,36,1,19,71,5,3,76,113,.278,.352,.418,.770,283,21,2,1,1,0,7,.310,92,105
116,,OAK,Batting 2nd,2021,176,98.0,162,732,665,97,175,34,5,26,89,33,5,47,161,.263,.321,.447,.767,297,14,12,2,6,0,7,.308,111,97
117,,PIT,Batting 2nd,2019,192,97.6,162,743,676,107,182,48,5,19,83,12,4,49,165,.269,.327,.439,.766,297,13,11,2,5,1,8,.328,106,87
118,,SEA,Batting 2nd,2017,176,97.5,162,738,659,116,178,37,5,22,79,11,3,65,180,.270,.342,.442,.784,291,23,9,2,3,1,9,.339,110,100
119,,BAL,Batting 2nd,2018,180,97.0,162,723,663,78,181,31,2,27,69,22,3,50,145,.273,.330,.448,.778,297,19,7,2,1,1,5,.313,125,102
120,,SEA,Batting 2nd,2021,172,97.0,162,722,634,111,162,27,1,31,88,1,1,66,165,.256,.338,.448,.786,284,16,16,0,6,2,7,.295,128,103
121,,HOU,Batting 2nd,2016,174,96.9,162,742,676,101,182,34,6,25,94,11,7,55,150,.269,.329,.448,.777,303,16,6,3,2,1,8,.312,111,105
122,,PHI,Batting 2nd,2024,178,96.8,162,742,693,110,191,34,2,24,74,21,4,39,146,.276,.322,.434,.756,301,14,9,0,1,0,6,.319,101,100
123,,NYM,Batting 2nd,2018,180,96.7,162,743,681,90,179,36,8,22,84,13,3,51,166,.263,.319,.436,.755,297,9,6,3,2,2,8,.317,114,96
124,,PHI,Batting 2nd,2017,176,96.4,162,733,664,93,186,41,5,15,75,18,7,62,139,.280,.346,.425,.770,282,18,5,1,1,0,5,.335,114,97
125,,TBR,Batting 2nd,2018,173,96.4,162,735,641,101,174,25,5,19,71,16,4,74,150,.271,.356,.415,.771,266,21,13,2,5,1,7,.325,109,102
126,,BAL,Batting 2nd,2017,177,96.3,162,731,675,88,184,29,1,33,102,6,3,45,121,.273,.316,.465,.782,314,17,2,1,8,2,9,.285,108,97
127,,MIN,Batting 2nd,2023,200,96.3,162,736,641,90,159,32,2,28,78,7,1,86,191,.248,.340,.435,.775,279,19,5,0,4,1,1,.308,106,98
128,,TEX,Batting 2nd,2018,170,96.2,162,736,638,97,164,30,3,21,73,15,5,78,153,.257,.345,.412,.757,263,10,10,5,5,0,8,.305,111,98
129,,MIA,Batting 2nd,2021,169,95.8,162,705,619,114,162,25,4,20,70,35,5,69,156,.262,.347,.412,.759,255,10,13,2,2,6,8,.319,127,97
130,,CLE,Batting 2nd,2017,191,95.6,162,742,673,100,176,39,3,25,72,11,1,57,128,.262,.321,.440,.760,296,14,3,6,3,4,6,.289,93,93
131,,CIN,Batting 2nd,2016,172,95.5,162,731,663,107,185,33,3,16,58,28,7,55,137,.279,.338,.410,.749,272,10,5,7,1,1,5,.331,108,98
132,,HOU,Batting 2nd,2022,177,95.2,162,726,659,92,180,33,1,22,76,8,2,52,124,.273,.329,.426,.755,281,8,5,3,5,2,1,.305,104,99
133,,BOS,Batting 2nd,2024,208,94.9,162,739,644,86,160,40,1,23,86,17,6,82,187,.248,.337,.421,.758,271,13,7,0,6,4,4,.311,105,102
134,,WSN,Batting 2nd,2016,200,94.8,162,742,646,108,165,32,2,21,64,14,3,85,154,.255,.343,.409,.752,264,15,4,2,5,0,5,.303,101,100
135,,MIL,Batting 2nd,2024,176,94.7,162,733,652,104,171,38,4,18,86,18,1,68,145,.262,.338,.416,.754,271,16,8,2,3,3,4,.311,107,101
136,,SFG,Batting 2nd,2023,179,94.7,162,727,656,85,176,34,1,22,69,13,3,58,156,.268,.333,.424,.757,278,13,8,1,4,0,3,.320,117,93
137,,WSN,Batting 2nd,2017,217,94.7,162,742,663,114,178,27,8,18,68,14,8,67,176,.268,.337,.415,.751,275,9,2,8,2,0,9,.340,94,92
138,,KCR,Batting 2nd,2017,192,94.6,162,717,657,87,178,29,3,23,69,13,2,51,130,.271,.332,.429,.761,282,13,9,0,0,1,5,.308,109,94
139,,MIN,Batting 2nd,2018,172,94.3,162,735,657,92,178,36,3,17,79,6,6,69,128,.271,.341,.412,.754,271,9,3,2,4,4,1,.312,109,97
140,,PHI,Batting 2nd,2022,177,94.0,162,722,644,83,164,36,3,27,64,5,3,65,176,.255,.327,.446,.773,287,15,7,0,5,0,4,.307,109,103
141,,BAL,Batting 2nd,2022,174,93.7,162,722,624,93,158,32,1,20,74,5,2,80,140,.253,.349,.404,.753,252,9,14,0,4,2,6,.295,118,100
142,,MIA,Batting 2nd,2022,192,93.7,162,712,642,68,173,37,2,19,69,16,5,53,160,.269,.334,.422,.756,271,9,11,2,4,0,4,.330,130,99
143,,WSN,Batting 2nd,2022,168,93.6,162,716,638,91,167,39,0,24,62,11,1,69,136,.262,.338,.436,.773,278,20,5,2,2,2,3,.298,125,104
144,,DET,Batting 2nd,2023,180,93.4,162,726,655,94,165,29,4,27,75,11,2,61,180,.252,.320,.432,.752,283,10,6,1,3,0,4,.306,118,91
145,,SEA,Batting 2nd,2023,169,93.4,162,747,666,96,169,35,1,24,89,22,4,57,166,.254,.331,.417,.748,278,18,21,0,3,5,4,.303,104,91
146,,TEX,Batting 2nd,2025,163,93.3,147,659,570,83,147,28,1,26,72,15,2,78,150,.258,.351,.447,.798,255,13,6,0,5,10,6,.303,131,109
147,,CLE,Batting 2nd,2018,193,93.1,162,755,682,108,185,38,2,18,80,15,4,60,104,.271,.332,.412,.744,281,19,5,2,5,0,7,.296,95,94
148,,BOS,Batting 2nd,2025,156,92.9,147,672,574,91,150,34,2,20,88,3,1,83,133,.261,.362,.432,.794,248,14,10,0,5,10,6,.305,113,109
149,,TBR,Batting 2nd,2025,168,92.8,145,643,575,93,156,24,1,28,81,12,4,54,132,.271,.339,.463,.802,266,8,7,3,4,2,4,.305,122,109
150,,SFG,Batting 2nd,2017,185,92.7,162,733,655,84,185,38,4,10,62,11,7,66,109,.282,.347,.398,.746,261,11,2,4,6,2,4,.323,117,91
151,,CIN,Batting 2nd,2018,203,92.6,162,749,675,91,183,28,2,21,75,13,4,48,124,.271,.327,.412,.739,278,13,12,7,7,3,6,.302,102,93
152,,COL,Batting 2nd,2017,186,92.6,162,742,664,99,200,29,2,9,65,12,6,63,108,.301,.364,.392,.756,260,25,6,4,5,1,5,.346,96,95
153,,CHC,Batting 2nd,2023,171,92.4,162,746,656,96,169,27,4,15,64,31,7,72,144,.258,.342,.380,.722,249,10,14,1,3,0,7,.308,94,86
154,,NYM,Batting 2nd,2021,172,92.3,162,707,608,104,146,20,4,30,76,9,4,80,135,.240,.338,.434,.772,264,12,11,6,2,5,6,.261,118,99
155,,PIT,Batting 2nd,2018,196,92.3,161,725,648,89,166,38,3,26,78,17,9,56,132,.256,.325,.444,.769,288,15,13,1,7,7,6,.282,112,99
156,,COL,Batting 2nd,2018,180,92.2,163,741,677,105,185,27,6,22,69,7,6,50,130,.273,.328,.428,.756,290,17,7,3,4,0,7,.308,100,97
157,,OAK,Batting 2nd,2019,189,92.1,162,750,653,107,151,36,2,27,81,4,1,86,162,.231,.326,.417,.742,272,13,7,1,3,0,6,.266,93,82
158,,MIA,Batting 2nd,2024,177,91.6,162,721,647,86,164,27,0,32,85,7,4,57,182,.253,.319,.444,.763,287,13,8,1,5,2,4,.301,124,101
159,,NYY,Batting 2nd,2021,173,91.6,162,722,636,92,160,23,2,29,77,6,0,74,182,.252,.336,.431,.766,274,22,8,1,3,0,5,.306,110,98
160,,PHI,Batting 2nd,2023,177,91.5,162,738,683,104,175,34,3,27,81,29,0,45,154,.256,.308,.433,.741,296,20,7,0,3,0,7,.293,93,88
161,,TEX,Batting 2nd,2017,176,91.4,162,728,666,108,180,37,3,24,90,26,7,52,140,.270,.326,.443,.769,295,25,4,4,2,0,7,.310,105,95
162,,SEA,Batting 2nd,2016,255,91.3,162,744,660,96,168,34,2,25,110,2,3,65,166,.255,.329,.426,.755,281,19,11,2,6,0,3,.301,100,100
163,,DET,Batting 2nd,2025,178,91.1,146,657,564,88,151,28,1,20,90,3,2,79,119,.268,.361,.427,.789,241,12,7,0,6,0,3,.304,114,108
164,,STL,Batting 2nd,2024,195,91.0,162,733,657,91,167,23,2,29,90,9,3,61,136,.254,.320,.428,.747,281,13,5,1,6,1,3,.277,112,98
165,,OAK,Batting 2nd,2018,183,90.7,162,751,675,106,170,45,2,23,74,4,5,63,177,.252,.321,.427,.748,288,17,8,1,4,0,4,.307,96,94
166,,CHC,Batting 2nd,2022,191,90.4,162,720,628,84,157,31,3,22,73,11,6,63,156,.250,.341,.414,.755,260,15,25,0,3,0,5,.298,117,100
