Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
14,,NYY,Batting 3rd,2004,181,138.3,162,742,626,125,178,29,2,45,124,20,3,92,126,.284,.383,.553,.935,346,16,14,0,10,7,7,.286,129,121
15,,SEA,Batting 3rd,2003,185,137.6,162,737,645,118,195,37,5,38,134,17,3,77,120,.302,.379,.552,.930,356,16,7,0,8,3,5,.317,145,115
16,,TEX,Batting 3rd,2005,169,137.3,162,735,649,112,196,38,5,40,146,4,0,74,121,.302,.380,.561,.940,364,19,9,0,3,4,6,.318,135,124
17,,PHI,Batting 3rd,2005,174,135.5,162,741,621,110,178,40,3,30,119,32,7,104,117,.287,.394,.506,.900,314,7,10,0,6,9,8,.308,133,116
18,,CHW,Batting 3rd,2003,192,132.0,162,722,600,98,159,41,1,43,114,0,0,106,124,.265,.384,.552,.935,331,14,12,0,4,5,1,.265,140,116
19,,NYY,Batting 3rd,2003,178,130.9,163,750,610,112,163,23,2,40,109,9,3,110,143,.267,.395,.508,.903,310,13,23,1,6,9,7,.284,123,110
20,,TOR,Batting 3rd,2003,171,130.2,162,743,685,120,217,50,5,33,118,4,1,43,80,.317,.359,.549,.908,376,21,7,0,8,2,5,.317,124,108
21,,ANA,Batting 3rd,2004,196,127.6,162,732,663,119,210,32,2,35,122,17,3,51,95,.317,.366,.529,.896,351,17,6,3,9,11,5,.323,131,111
22,,NYY,Batting 3rd,2005,198,127.3,162,738,627,119,175,34,0,35,123,13,2,98,92,.279,.381,.501,.882,314,10,8,0,5,6,10,.277,119,111
23,,BOS,Batting 3rd,2003,182,125.9,162,762,698,124,210,40,14,29,118,16,5,41,69,.301,.343,.523,.866,365,12,10,1,12,1,6,.296,102,99
24,,PIT,Batting 3rd,2005,186,125.5,162,725,624,105,177,45,5,29,86,19,1,89,141,.284,.375,.511,.886,319,14,6,0,6,10,6,.322,144,112
25,,SDP,Batting 3rd,2004,186,124.4,162,735,625,103,184,35,9,23,100,10,3,93,85,.294,.386,.490,.875,306,12,6,1,10,6,3,.306,131,109
26,,CHW,Batting 3rd,2004,185,122.9,162,725,648,119,189,30,2,40,121,3,4,62,100,.292,.360,.529,.889,343,13,10,0,5,3,7,.290,124,109
27,,BAL,Batting 3rd,2004,177,121.0,162,747,664,102,206,45,2,26,131,4,3,58,90,.310,.368,.502,.870,333,20,10,3,12,2,11,.321,123,106
28,,PIT,Batting 3rd,2003,177,120.6,162,736,619,95,185,40,6,19,95,4,4,99,73,.299,.403,.475,.878,294,19,12,0,5,11,3,.312,132,105
29,,ATL,Batting 3rd,2005,196,120.5,162,722,617,106,176,42,2,29,109,12,4,99,106,.285,.383,.501,.884,309,18,1,1,4,5,8,.302,130,112
30,,HOU,Batting 3rd,2003,179,120.5,162,737,634,115,176,30,2,39,100,11,4,94,126,.278,.374,.516,.890,327,25,6,0,3,3,8,.290,131,106
31,,OAK,Batting 3rd,2004,176,120.0,162,753,628,111,176,25,0,33,94,9,3,115,122,.280,.390,.478,.868,300,22,3,0,7,12,5,.298,124,107
32,,MIN,Batting 3rd,2003,178,119.7,162,732,610,91,179,34,2,21,96,8,4,105,109,.293,.399,.459,.858,280,11,8,0,9,7,1,.323,124,101
33,,PHI,Batting 3rd,2003,174,118.1,162,736,619,108,170,36,1,27,110,10,2,110,164,.275,.383,.467,.850,289,12,2,0,5,6,6,.330,123,98
34,,DET,Batting 3rd,2004,184,116.5,162,729,663,89,212,40,4,19,95,7,5,58,119,.320,.374,.478,.853,317,16,3,0,5,8,2,.364,117,103
35,,MIL,Batting 3rd,2003,168,116.4,162,733,634,99,171,30,2,39,109,5,3,80,137,.270,.362,.508,.870,322,18,14,1,4,7,7,.286,131,101
36,,HOU,Batting 3rd,2004,175,115.8,162,730,616,114,160,33,2,34,107,15,4,101,136,.260,.368,.485,.854,299,14,8,0,5,4,6,.279,119,102
37,,CIN,Batting 3rd,2004,183,115.7,162,729,652,106,192,46,1,28,109,6,0,62,67,.294,.362,.497,.859,324,21,10,0,5,5,9,.292,128,103
38,,KCR,Batting 3rd,2003,177,115.6,162,726,626,110,176,22,5,29,119,21,4,89,101,.281,.369,.471,.840,295,12,3,0,8,4,10,.292,120,95
39,,CIN,Batting 3rd,2005,185,114.5,163,738,655,101,203,36,0,26,94,2,0,68,94,.310,.375,.484,.859,317,29,6,0,9,5,5,.325,119,106
40,,BAL,Batting 3rd,2005,173,113.2,162,722,667,92,197,39,5,32,108,9,1,43,96,.295,.343,.513,.855,342,20,7,1,4,2,9,.304,123,103
41,,CHC,Batting 3rd,2004,183,113.2,162,735,660,100,178,30,2,40,100,3,1,70,125,.270,.341,.503,.845,332,14,3,0,2,4,12,.278,114,99
42,,ARI,Batting 3rd,2003,180,113.1,162,732,628,90,174,47,4,23,98,4,1,90,96,.277,.371,.475,.845,298,16,7,1,6,12,9,.293,126,97
43,,FLA,Batting 3rd,2005,185,112.4,162,730,641,98,184,39,1,31,120,1,0,69,134,.287,.361,.496,.857,318,23,10,1,9,9,7,.315,128,105
44,,CHC,Batting 3rd,2003,181,111.3,162,722,641,106,174,29,4,40,118,8,4,68,156,.271,.344,.516,.860,331,18,6,1,6,9,6,.297,131,98
45,,CLE,Batting 3rd,2005,168,111.3,162,725,635,93,178,42,1,26,102,0,0,73,146,.280,.360,.472,.833,300,12,10,1,6,4,12,.324,112,99
46,,ARI,Batting 3rd,2005,186,110.6,162,736,640,97,179,40,1,26,90,4,1,81,101,.280,.368,.467,.835,299,19,11,0,4,11,5,.296,122,101
47,,HOU,Batting 3rd,2005,207,110.5,163,712,614,96,170,43,4,24,91,6,1,84,103,.277,.369,.477,.847,293,17,9,0,5,7,5,.297,132,103
48,,TBD,Batting 3rd,2003,183,109.6,162,722,658,94,197,41,5,28,110,10,8,48,103,.299,.345,.505,.850,332,17,4,1,11,14,6,.314,133,96
49,,SFG,Batting 3rd,2004,197,109.5,162,755,697,119,209,52,5,24,111,5,2,43,94,.300,.341,.492,.833,343,27,5,1,9,2,6,.315,108,96
50,,LAD,Batting 3rd,2005,179,109.2,162,712,605,100,161,32,1,31,84,5,3,91,113,.266,.368,.476,.844,288,14,9,2,4,6,4,.280,133,103
51,,FLA,Batting 3rd,2003,207,108.8,162,723,641,112,191,43,4,20,107,14,7,61,112,.298,.365,.471,.836,302,19,11,2,8,5,6,.331,122,94
52,,ANA,Batting 3rd,2003,220,107.5,162,716,633,97,185,34,5,23,92,8,3,65,105,.292,.361,.471,.832,298,18,8,2,8,6,5,.316,123,93
53,,LAA,Batting 3rd,2005,187,106.9,162,721,651,91,190,36,5,23,118,14,2,56,85,.292,.349,.469,.817,305,16,5,1,8,8,6,.303,122,96
54,,MON,Batting 3rd,2003,195,104.8,162,714,627,99,189,43,3,16,95,18,2,63,69,.301,.368,.456,.825,286,26,10,3,11,7,7,.313,127,92
55,,TBD,Batting 3rd,2004,181,104.5,161,711,646,98,184,36,1,29,109,12,3,49,91,.285,.338,.478,.816,309,14,7,0,9,5,6,.290,124,93
56,,MON,Batting 3rd,2004,187,103.4,162,720,651,90,187,42,1,26,98,7,6,58,87,.287,.346,.475,.821,309,17,3,4,4,7,6,.297,132,94
57,,TBD,Batting 3rd,2005,177,103.0,162,711,664,88,189,38,5,31,120,14,1,34,106,.285,.321,.497,.818,330,18,5,0,8,4,8,.295,115,94
58,,BAL,Batting 3rd,2003,183,102.5,163,727,636,104,183,34,4,17,80,12,3,69,107,.288,.361,.434,.795,276,16,9,5,8,5,8,.319,119,86
59,,DET,Batting 3rd,2005,175,102.3,162,721,667,88,196,37,6,25,79,1,2,41,138,.294,.337,.480,.817,320,21,6,0,7,4,8,.335,117,95
60,,TEX,Batting 3rd,2004,169,102.0,162,734,674,88,187,32,7,26,107,13,5,43,127,.277,.327,.461,.788,311,11,10,0,7,4,10,.305,100,86
61,,KCR,Batting 3rd,2005,175,101.9,162,710,645,88,188,45,1,24,102,6,0,50,89,.291,.344,.476,.820,307,23,6,1,8,8,5,.304,128,96
62,,MIN,Batting 3rd,2004,180,101.9,162,735,649,97,179,45,3,22,82,17,8,67,107,.276,.352,.456,.809,296,21,12,3,4,7,5,.300,112,92
63,,CLE,Batting 3rd,2004,184,100.8,162,752,656,103,173,38,3,24,92,14,4,77,102,.264,.351,.441,.792,289,23,13,1,3,5,5,.280,99,89
64,,CIN,Batting 3rd,2003,182,100.7,162,725,640,93,173,31,4,23,86,8,1,71,128,.270,.351,.439,.790,281,15,10,1,3,6,9,.305,122,84
65,,LAD,Batting 3rd,2003,170,99.7,162,708,632,86,177,48,2,19,84,6,2,66,118,.280,.350,.453,.803,286,18,5,0,5,2,5,.316,139,87
66,,NYM,Batting 3rd,2005,177,98.5,162,721,646,93,178,40,3,19,87,21,6,63,111,.276,.339,.435,.774,281,10,2,4,6,5,13,.305,110,86
67,,SDP,Batting 3rd,2003,189,98.4,162,724,635,90,178,29,6,18,93,9,5,74,87,.280,.358,.430,.788,273,18,7,0,8,4,9,.297,118,84
68,,FLA,Batting 3rd,2004,186,98.1,162,718,628,94,173,42,2,24,96,4,4,69,109,.275,.352,.463,.815,291,26,9,4,8,4,7,.296,121,93
69,,WSN,Batting 3rd,2005,194,97.9,162,724,629,83,169,43,2,20,92,2,2,69,110,.269,.355,.439,.794,276,20,19,1,6,7,6,.295,124,91
70,,KCR,Batting 3rd,2004,173,97.6,162,725,659,92,176,37,0,29,109,4,2,54,94,.267,.331,.455,.786,300,15,10,0,2,9,9,.273,117,86
71,,MIL,Batting 3rd,2005,184,95.8,162,717,632,90,167,40,1,21,82,3,0,72,121,.264,.344,.430,.774,272,14,7,1,5,4,10,.295,106,86
72,,SDP,Batting 3rd,2005,211,94.4,162,730,622,90,163,29,4,18,77,13,7,94,98,.262,.358,.408,.766,254,16,3,4,7,3,11,.283,112,85
73,,MIL,Batting 3rd,2004,179,94.0,161,722,633,93,162,43,0,24,85,7,2,71,160,.256,.337,.438,.774,277,18,9,3,6,2,8,.303,118,84
74,,LAD,Batting 3rd,2004,179,93.0,162,733,646,87,165,26,0,27,95,13,7,77,139,.255,.341,.421,.762,272,16,7,3,0,2,5,.288,102,82
75,,NYM,Batting 3rd,2004,238,91.3,162,728,626,75,158,38,2,20,72,6,4,80,137,.252,.345,.415,.761,260,18,13,1,8,7,6,.289,110,82
76,,MIN,Batting 3rd,2005,170,91.0,162,725,644,72,175,33,4,11,75,16,3,72,84,.272,.349,.387,.736,249,11,6,0,3,12,7,.297,107,79
77,,SEA,Batting 3rd,2005,173,90.2,162,711,639,105,172,34,1,18,92,8,3,63,100,.269,.336,.410,.746,262,11,4,0,5,5,10,.293,111,80
78,,OAK,Batting 3rd,2003,174,89.7,162,724,650,86,161,33,4,26,96,6,0,62,79,.248,.316,.431,.747,280,14,6,0,6,7,7,.245,100,73
79,,SFG,Batting 3rd,2003,194,87.8,161,727,667,94,177,34,1,23,79,9,1,48,114,.265,.318,.423,.741,282,18,6,1,5,10,6,.288,94,72
80,,PIT,Batting 3rd,2004,173,87.4,161,713,632,89,159,28,3,24,109,9,2,61,131,.252,.322,.419,.741,265,14,9,2,9,4,5,.278,105,76
81,,TOR,Batting 3rd,2004,165,86.9,161,728,664,93,173,43,2,22,77,9,3,55,106,.261,.324,.431,.755,286,27,8,0,1,2,9,.281,106,79
82,,TOR,Batting 3rd,2005,168,85.6,162,721,665,73,176,32,6,20,91,7,2,43,99,.265,.311,.421,.732,280,16,5,0,8,3,2,.282,97,75
83,,CLE,Batting 3rd,2003,172,83.9,162,732,648,80,160,34,4,20,95,15,5,70,131,.247,.327,.404,.732,262,23,9,2,3,7,5,.280,104,70
84,,NYM,Batting 3rd,2003,217,83.1,161,698,621,90,166,32,1,16,83,8,1,60,97,.267,.334,.399,.734,248,20,7,1,9,4,8,.290,113,71
85,,OAK,Batting 3rd,2005,174,80.1,162,730,659,97,167,37,3,14,79,1,1,63,111,.253,.317,.382,.699,252,15,1,1,6,3,9,.283,90,69
86,,DET,Batting 3rd,2003,178,78.9,162,707,629,84,154,25,5,23,73,10,8,61,127,.245,.314,.410,.724,258,17,6,2,8,6,3,.269,114,68
87,,CHW,Batting 3rd,2005,180,77.4,162,717,642,82,150,27,1,30,103,7,8,54,140,.234,.296,.419,.715,269,16,8,0,13,1,4,.247,91,71
88,,SEA,Batting 3rd,2004,184,76.9,162,743,675,75,172,30,0,17,83,10,2,55,149,.255,.314,.375,.688,253,23,5,3,5,7,4,.302,90,65
89,,ARI,Batting 3rd,2004,186,75.1,162,715,645,88,157,29,3,20,76,2,0,64,109,.243,.314,.391,.705,252,25,3,2,1,8,3,.265,101,68
90,,SFG,Batting 3rd,2005,211,67.1,162,714,649,68,152,31,4,13,65,2,2,51,117,.234,.296,.354,.651,230,17,8,2,4,0,5,.266,82,57
